Prezzo,Anni,Chilometraggio,Cambio,CV,Venditore,Distanza,is_Diesel vs Benzina,is_Ibrido vs Benzina,is_sport vs base,is_performance vs base,is_middle vs base,is NO vs NE,is Centro vs NE,is Sud_Isole vs NE
31000,1,5,1,150,1,177,1,0,1,0,0,1,0,0
31000,1,8,1,150,1,177,1,0,1,0,0,1,0,0
31000,1,10,1,150,1,177,1,0,1,0,0,1,0,0
31000,1,8,1,150,1,177,1,0,1,0,0,1,0,0
31000,1,8,1,150,1,177,1,0,1,0,0,1,0,0
31000,1,7,1,150,1,177,1,0,1,0,0,1,0,0
31000,1,6,1,150,1,177,1,0,1,0,0,1,0,0
31000,1,6,1,150,1,177,1,0,1,0,0,1,0,0
31000,1,7,1,150,1,177,1,0,1,0,0,1,0,0
31000,1,7,1,150,1,177,1,0,1,0,0,1,0,0
31000,1,5,1,150,1,177,1,0,1,0,0,1,0,0
31000,1,4,1,150,1,177,1,0,1,0,0,1,0,0
31000,1,10,1,150,1,177,1,0,1,0,0,1,0,0
31000,1,14,1,150,1,177,1,0,1,0,0,1,0,0
31000,1,9,1,150,1,177,1,0,1,0,0,1,0,0
31000,1,5,1,150,1,177,1,0,1,0,0,1,0,0
31000,2,32,1,136,1,750,0,0,1,0,0,0,0,1
31000,0,0,1,150,1,177,1,0,1,0,0,1,0,0
31000,1,9,1,150,1,177,1,0,1,0,0,1,0,0
31000,1,9,1,150,1,177,1,0,1,0,0,1,0,0
31000,1,9,1,150,1,177,1,0,1,0,0,1,0,0
31000,1,9,1,150,1,177,1,0,1,0,0,1,0,0
31000,1,6,1,150,1,177,1,0,1,0,0,1,0,0
31000,1,8,1,150,1,177,1,0,1,0,0,1,0,0
31000,1,11,1,150,1,177,1,0,1,0,0,1,0,0
31000,1,8,1,150,1,177,1,0,1,0,0,1,0,0
31000,1,7,1,150,1,177,1,0,1,0,0,1,0,0
31000,1,4,1,150,1,177,1,0,1,0,0,1,0,0
31000,1,8,1,150,1,177,1,0,1,0,0,1,0,0
31000,1,11,1,150,1,177,1,0,1,0,0,1,0,0
31010,2,26,1,116,1,164,1,0,1,0,0,0,1,0
31010,2,26,1,116,1,132,1,0,1,0,0,0,0,0
31190,1,12,1,136,1,162,0,0,1,0,0,0,0,0
31190,1,12,1,136,1,163,0,0,1,0,0,0,0,0
31190,1,12,1,136,1,101,0,0,1,0,0,0,0,0
31190,3,10,1,136,1,286,0,0,0,0,0,1,0,0
31200,3,54,1,150,1,40,1,0,1,0,0,0,0,0
31310,2,27,1,116,1,132,1,0,1,0,0,0,0,0
31310,2,27,1,116,1,164,1,0,1,0,0,0,1,0
31400,0,0,1,116,1,146,1,0,0,1,0,1,0,0
31400,4,86,1,306,1,177,0,0,0,1,0,1,0,0
31499,2,4,1,136,1,490,0,0,1,0,0,0,0,1
31500,4,34,1,190,1,177,1,0,0,0,1,1,0,0
31500,5,75,1,306,1,724,0,0,0,1,0,0,0,1
31500,4,34,1,150,1,228,1,0,1,0,0,0,0,0
31500,1,14,1,136,1,101,0,0,1,0,0,0,0,0
31500,1,14,1,136,1,163,0,0,1,0,0,0,0,0
31500,1,14,1,136,1,162,0,0,1,0,0,0,0,0
31500,1,6,1,150,1,276,1,0,1,0,0,1,0,0
31500,3,64,1,150,1,101,1,0,1,0,0,0,1,0
31500,5,74,1,306,1,177,0,0,0,1,0,1,0,0
31500,2,14,1,150,1,129,1,0,1,0,0,1,0,0
31500,2,30,1,190,1,326,1,0,1,0,0,0,1,0
31500,1,15,1,190,1,326,1,0,1,0,0,0,1,0
31500,4,34,1,150,1,86,1,0,1,0,0,0,0,0
31500,3,64,1,150,1,98,1,0,1,0,0,0,1,0
31500,2,55,1,116,1,611,1,0,1,0,0,0,0,1
31600,2,49,1,150,1,628,1,0,1,0,0,0,0,1
31600,1,24,1,116,1,164,1,0,1,0,0,0,1,0
31600,1,24,1,116,1,132,1,0,1,0,0,0,0,0
31690,1,9,1,136,1,162,0,0,1,0,0,0,0,0
31690,1,8,1,136,1,162,0,0,1,0,0,0,0,0
31690,1,9,1,136,1,162,0,0,1,0,0,0,0,0
31690,1,8,1,136,1,101,0,0,1,0,0,0,0,0
31690,1,9,1,136,1,101,0,0,1,0,0,0,0,0
31690,1,9,1,136,1,101,0,0,1,0,0,0,0,0
31690,1,8,1,136,1,163,0,0,1,0,0,0,0,0
31690,1,9,1,136,1,163,0,0,1,0,0,0,0,0
31690,1,9,1,136,1,163,0,0,1,0,0,0,0,0
31699,5,52,1,306,1,490,0,0,0,1,0,0,0,1
31900,1,22,1,150,1,246,1,0,1,0,0,1,0,0
31900,1,22,1,150,1,193,1,0,1,0,0,1,0,0
31900,1,19,1,150,1,193,1,0,1,0,0,1,0,0
31900,3,50,1,150,1,77,1,0,1,0,0,0,0,0
31900,1,22,1,150,1,121,1,0,1,0,0,1,0,0
31900,1,27,1,150,1,121,1,0,1,0,0,1,0,0
31900,1,11,1,150,1,187,1,0,1,0,0,1,0,0
31900,5,66,1,306,1,131,0,0,0,1,0,0,0,0
31900,4,56,1,190,1,838,1,0,1,0,0,0,0,1
31900,1,15,1,136,1,184,0,0,1,0,0,1,0,0
31900,2,21,1,136,1,186,0,0,1,0,0,0,0,0
31900,2,19,1,265,1,262,0,0,0,1,0,1,0,0
31900,1,30,1,150,1,65,1,0,1,0,0,0,0,0
31900,4,73,1,265,1,101,0,0,1,0,0,0,1,0
31900,1,14,1,150,1,156,1,0,1,0,0,0,0,0
31900,1,14,1,150,1,156,1,0,1,0,0,0,0,0
31900,3,28,1,116,1,819,1,0,1,0,0,0,0,1
31900,3,28,1,116,1,807,1,0,1,0,0,0,0,1
31900,3,28,1,116,1,861,1,0,1,0,0,0,0,1
31900,3,28,1,116,1,750,1,0,1,0,0,0,0,1
31900,1,36,1,150,1,186,1,0,1,0,0,0,0,0
31900,2,51,1,150,1,292,1,0,1,0,0,0,1,0
31900,3,48,1,150,1,623,1,0,1,0,0,0,0,1
31900,2,21,1,136,1,86,0,0,1,0,0,0,0,0
31900,2,37,1,116,1,104,1,0,1,0,0,0,1,0
31900,5,48,1,190,1,156,1,0,1,0,0,0,0,0
31900,4,73,1,265,1,98,0,0,1,0,0,0,1,0
31950,5,107,1,190,1,356,1,0,1,0,0,0,1,0
31990,3,44,1,150,1,288,1,0,1,0,0,1,0,0
31990,5,60,1,306,1,520,0,0,1,0,0,0,0,1
31990,5,33,1,306,1,326,0,0,0,1,0,0,1,0
31999,4,52,1,306,1,86,0,0,0,1,0,0,0,0
31999,4,52,1,306,1,861,0,0,0,1,0,0,0,1
31999,4,52,1,306,1,490,0,0,0,1,0,0,0,1
31999,4,52,1,306,1,283,0,0,0,1,0,1,0,0
31999,4,52,1,306,1,611,0,0,0,1,0,0,0,1
31999,4,52,1,306,1,130,0,0,0,1,0,0,1,0
31999,4,52,1,306,1,485,0,0,0,1,0,0,0,1
31999,4,52,1,306,1,628,0,0,0,1,0,0,0,1
32000,1,9,1,150,1,177,1,0,1,0,0,1,0,0
32000,3,37,1,116,1,233,1,0,1,0,0,1,0,0
32000,0,0,1,150,1,177,1,0,1,0,0,1,0,0
32000,1,4,1,150,1,177,1,0,1,0,0,1,0,0
32000,1,4,1,150,1,177,1,0,1,0,0,1,0,0
32000,5,39,1,190,1,177,1,0,1,0,0,1,0,0
32000,4,75,1,306,1,101,0,0,0,1,0,0,1,0
32000,4,46,1,306,1,208,0,0,0,1,0,1,0,0
32000,4,39,1,265,1,807,0,0,1,0,0,0,0,1
32000,4,75,1,306,1,98,0,0,0,1,0,0,1,0
32025,2,30,1,116,1,630,1,0,1,0,0,0,0,1
32050,4,38,1,178,1,215,0,0,1,0,0,1,0,0
32300,1,20,1,150,1,164,1,0,1,0,0,0,1,0
32300,1,20,1,150,1,132,1,0,1,0,0,0,0,0
32400,5,48,1,190,1,127,1,0,1,0,0,0,0,0
32400,1,22,1,150,1,127,1,0,1,0,0,0,0,0
32470,3,40,1,306,1,177,0,0,0,1,0,1,0,0
32500,4,18,1,116,1,200,1,0,1,0,0,1,0,0
32500,4,45,1,190,1,381,1,0,1,0,0,0,1,0
32500,1,15,1,150,1,381,1,0,1,0,0,0,1,0
32500,1,10,1,150,1,368,1,0,1,0,0,0,1,0
32500,4,45,1,190,1,368,1,0,1,0,0,0,1,0
32500,1,15,1,150,1,368,1,0,1,0,0,0,1,0
32500,1,10,1,150,1,381,1,0,1,0,0,0,1,0
32500,2,15,1,116,1,750,1,0,1,0,0,0,0,1
32500,3,59,1,150,1,101,1,0,1,0,0,0,1,0
32500,3,59,1,150,1,98,1,0,1,0,0,0,1,0
32500,2,32,1,150,1,186,1,0,1,0,0,0,0,0
32500,4,49,1,306,1,216,0,0,0,1,0,1,0,0
32500,1,34,1,150,1,101,1,0,1,0,0,0,1,0
32500,2,32,1,150,1,86,1,0,1,0,0,0,0,0
32500,1,34,1,150,1,98,1,0,1,0,0,0,1,0
32500,4,55,1,306,1,177,0,0,0,1,0,1,0,0
32599,1,12,1,136,1,490,0,0,1,0,0,0,0,1
32600,3,38,1,150,1,623,1,0,1,0,0,0,0,1
32800,1,23,1,150,1,146,1,0,1,0,0,1,0,0
32800,3,39,1,265,1,326,0,0,1,0,0,0,1,0
32890,2,16,1,150,1,178,1,0,1,0,0,1,0,0
32890,1,12,1,150,1,178,1,0,1,0,0,1,0,0
32899,3,42,1,190,1,490,1,0,1,0,0,0,0,1
32900,3,22,1,116,1,45,1,0,1,0,0,0,0,0
32900,4,11,1,178,1,177,0,0,1,0,0,1,0,0
32900,3,4,1,190,1,271,1,0,1,0,0,1,0,0
32900,2,7,1,190,1,381,1,0,1,0,0,0,1,0
32900,1,31,1,150,1,101,1,0,0,1,0,0,1,0
32900,1,30,1,150,1,156,1,0,1,0,0,1,0,0
32900,2,91,1,265,1,101,0,0,1,0,0,0,1,0
32900,3,31,1,190,1,819,1,0,1,0,0,0,0,1
32900,3,31,1,190,1,807,1,0,1,0,0,0,0,1
32900,3,31,1,190,1,750,1,0,1,0,0,0,0,1
32900,3,31,1,190,1,861,1,0,1,0,0,0,0,1
32900,1,34,1,150,1,270,1,0,1,0,0,1,0,0
32900,1,14,1,150,1,270,1,0,1,0,0,1,0,0
32900,4,75,1,306,1,208,0,0,0,1,0,1,0,0
32900,2,48,1,150,1,233,1,0,1,0,0,1,0,0
32900,4,56,1,265,1,177,0,0,1,0,0,1,0,0
32900,2,91,1,265,1,98,0,0,1,0,0,0,1,0
32900,1,31,1,150,1,98,1,0,0,1,0,0,1,0
32940,1,13,1,136,1,162,0,0,1,0,0,0,0,0
32940,1,14,1,136,1,162,0,0,1,0,0,0,0,0
32940,1,12,1,136,1,162,0,0,1,0,0,0,0,0
32940,1,12,1,136,1,101,0,0,1,0,0,0,0,0
32940,1,12,1,136,1,163,0,0,1,0,0,0,0,0
32940,1,14,1,136,1,163,0,0,1,0,0,0,0,0
32940,1,13,1,136,1,163,0,0,1,0,0,0,0,0
32940,1,13,1,136,1,101,0,0,1,0,0,0,0,0
32940,1,14,1,136,1,101,0,0,1,0,0,0,0,0
32950,4,67,1,306,1,25,0,0,0,1,0,0,0,0
32980,2,13,1,150,1,25,1,0,0,0,0,0,0,0
32999,4,58,1,306,1,490,0,0,0,1,0,0,0,1
33000,3,20,1,116,1,229,1,0,1,0,0,1,0,0
33000,2,35,1,150,1,724,1,0,1,0,0,0,0,1
33000,3,54,1,306,1,130,0,0,0,1,0,1,0,0
33000,0,0,1,150,1,177,1,0,1,0,0,1,0,0
33000,1,22,1,116,1,101,1,0,0,1,0,0,1,0
33000,1,25,1,150,1,101,1,0,1,0,0,0,1,0
33000,1,25,1,150,1,98,1,0,1,0,0,0,1,0
33000,1,24,1,116,1,98,1,0,0,1,0,0,1,0
33200,1,18,1,150,1,86,1,0,1,0,0,0,0,0
33200,1,13,1,150,1,177,1,0,1,0,0,1,0,0
33499,4,43,1,306,1,68,0,0,0,1,0,0,0,0
33500,1,17,1,150,1,695,1,0,1,0,0,0,0,1
33500,1,15,1,150,1,177,1,0,1,0,0,1,0,0
33500,1,27,1,150,1,101,1,0,0,1,0,0,1,0
33500,1,28,1,150,1,233,1,0,1,0,0,1,0,0
33500,1,29,1,150,1,101,1,0,1,0,0,0,1,0
33500,1,29,1,150,1,98,1,0,1,0,0,0,1,0
33500,1,27,1,150,1,98,1,0,0,1,0,0,1,0
33600,5,87,1,306,1,630,0,0,0,1,0,0,0,1
33700,1,15,1,150,1,326,1,0,1,0,0,0,1,0
33700,1,18,1,150,1,326,1,0,1,0,0,0,1,0
33700,1,14,1,150,1,326,1,0,1,0,0,0,1,0
33700,1,18,1,150,1,326,1,0,1,0,0,0,1,0
33790,4,41,1,306,1,259,0,0,0,1,0,1,0,0
33800,3,28,1,190,1,245,1,0,1,0,0,1,0,0
33800,1,18,1,150,1,164,1,0,1,0,0,0,1,0
33800,1,18,1,150,1,132,1,0,1,0,0,0,0,0
33900,4,91,1,265,1,164,0,0,1,0,0,0,1,0
33900,5,43,1,150,1,166,1,0,1,0,0,1,0,0
33900,5,43,1,150,1,166,1,0,1,0,0,1,0,0
33900,4,16,1,150,1,101,1,0,1,0,0,0,1,0
33900,1,6,1,150,1,25,1,0,1,0,0,0,0,0
33900,3,51,1,150,1,346,1,0,1,0,0,0,0,1
33900,3,92,1,190,1,381,1,0,1,0,0,0,1,0
33900,3,92,1,190,1,368,1,0,1,0,0,0,1,0
33900,1,15,1,150,1,149,1,0,1,0,0,0,0,0
33900,4,53,1,190,1,156,1,0,1,0,0,0,0,0
33900,1,14,1,150,1,500,1,0,1,0,0,0,0,1
33900,2,60,1,190,1,147,1,0,1,0,0,1,0,0
33900,2,20,1,265,1,177,0,0,1,0,0,1,0,0
33900,1,25,1,150,1,163,1,0,1,0,0,0,0,0
33900,1,21,1,150,1,25,1,0,1,0,0,0,0,0
33900,1,23,1,150,1,25,1,0,1,0,0,0,0,0
33900,1,21,1,150,1,25,1,0,1,0,0,0,0,0
33900,1,18,1,150,1,25,1,0,1,0,0,0,0,0
33900,1,18,1,150,1,25,1,0,1,0,0,0,0,0
33900,1,20,1,150,1,25,1,0,1,0,0,0,0,0
33900,1,25,1,150,1,162,1,0,1,0,0,0,0,0
33900,2,74,1,190,1,200,1,0,1,0,0,0,1,0
33900,1,25,1,150,1,101,1,0,1,0,0,0,0,0
33900,0,0,1,150,1,763,1,0,0,1,0,0,0,1
33900,3,44,1,306,1,86,0,0,1,0,0,0,0,0
33900,1,31,1,150,1,101,1,0,1,0,0,0,1,0
33900,1,31,1,150,1,98,1,0,1,0,0,0,1,0
33990,5,30,1,190,1,214,1,0,1,0,0,1,0,0
33990,5,54,1,190,1,214,1,0,1,0,0,1,0,0
34200,2,20,1,136,1,178,0,0,1,0,0,1,0,0
34290,4,57,1,306,1,156,0,0,0,1,0,0,0,0
34300,2,12,1,150,1,326,1,0,1,0,0,0,1,0
34399,3,19,1,265,1,490,0,0,1,0,0,0,0,1
34400,1,15,1,150,1,202,1,0,1,0,0,0,1,0
34450,1,38,1,150,1,200,1,0,1,0,0,0,1,0
34490,3,38,1,150,1,800,1,0,1,0,0,0,0,1
34500,2,25,1,150,1,223,1,0,1,0,0,0,1,0
34500,1,15,1,150,1,356,1,0,1,0,0,0,1,0
34500,3,96,1,306,1,177,0,0,0,1,0,1,0,0
34500,3,96,1,306,1,201,0,0,0,1,0,1,0,0
34500,3,96,1,306,1,233,0,0,0,1,0,1,0,0
34600,4,63,1,306,1,239,0,0,0,1,0,1,0,0
34700,4,650,1,306,1,271,0,0,0,1,0,1,0,0
34800,1,20,1,150,1,200,1,0,0,0,0,0,1,0
34890,1,20,1,150,1,178,1,0,1,0,0,1,0,0
34900,4,24,1,150,1,101,1,0,1,0,0,0,1,0
34900,1,22,1,150,1,201,1,0,1,0,0,1,0,0
34900,1,13,1,150,1,201,1,0,1,0,0,1,0,0
34900,0,6,1,178,1,276,0,0,1,0,0,1,0,0
34900,0,6,1,178,1,276,0,0,1,0,0,1,0,0
34900,1,6,1,109,1,807,0,0,1,0,0,0,0,1
34900,1,6,1,109,1,750,0,0,1,0,0,0,0,1
34900,1,6,1,109,1,861,0,0,1,0,0,0,0,1
34900,2,48,1,190,1,326,1,0,1,0,0,0,1,0
34900,2,22,1,178,1,270,0,0,1,0,0,1,0,0
34900,3,12,1,265,1,86,0,0,1,0,0,0,0,0
34900,1,23,1,150,1,200,1,0,1,0,0,0,1,0
34900,1,6,1,150,1,819,1,0,1,0,0,0,0,1
34900,1,6,1,150,1,807,1,0,1,0,0,0,0,1
34900,1,6,1,150,1,861,1,0,1,0,0,0,0,1
34900,1,6,1,150,1,750,1,0,1,0,0,0,0,1
34900,3,16,1,306,1,262,0,0,0,1,0,1,0,0
34900,3,18,1,306,1,262,0,0,0,1,0,1,0,0
34900,4,66,1,306,1,86,0,0,0,1,0,0,0,0
34900,1,10,1,150,1,270,1,0,1,0,0,1,0,0
34999,0,6,1,150,1,326,1,0,1,0,0,0,1,0
35000,1,20,1,150,1,177,1,0,1,0,0,1,0,0
35400,0,0,1,150,1,146,1,0,0,1,0,1,0,0
35470,2,6,1,150,1,177,1,0,1,0,0,1,0,0
35490,4,10,1,306,1,271,0,0,0,1,0,1,0,0
35500,4,49,1,306,1,246,0,0,0,1,0,1,0,0
35500,1,32,1,190,1,177,1,0,1,0,0,1,0,0
35500,1,21,1,190,1,133,1,0,1,0,0,0,0,0
35550,1,18,1,150,1,200,1,0,1,0,0,0,1,0
35590,1,14,1,150,1,257,1,0,1,0,0,0,1,0
35620,0,0,1,116,1,286,1,0,0,1,0,1,0,0
35680,4,0,1,150,1,20,1,0,1,0,0,0,0,0
35700,1,21,1,150,1,200,1,0,1,0,0,0,1,0
35800,4,41,1,150,1,20,1,0,1,0,0,0,0,0
35800,1,16,1,150,1,200,1,0,1,0,0,0,1,0
35800,3,37,1,265,1,177,0,0,1,0,0,1,0,0
35900,4,41,1,150,1,20,1,0,1,0,0,0,0,0
35900,1,26,1,150,1,101,1,0,0,1,0,0,1,0
35900,3,60,1,306,1,233,0,0,0,1,0,1,0,0
35900,2,11,1,178,1,262,0,0,1,0,0,1,0,0
35900,1,26,1,150,1,98,1,0,0,1,0,0,1,0
35990,3,21,1,306,1,495,0,0,0,1,0,0,0,1
36000,0,0,1,150,1,177,1,0,1,0,0,1,0,0
36300,2,25,1,190,1,20,1,0,1,0,0,0,0,0
36500,3,16,1,150,1,623,1,0,1,0,0,0,0,1
36500,1,20,1,150,1,232,1,0,1,0,0,0,1,0
36580,1,10,1,150,1,25,1,0,1,0,0,0,0,0
36600,2,11,1,190,1,326,1,0,1,0,0,0,1,0
36600,1,12,1,150,1,177,1,0,1,0,0,1,0,0
36800,0,0,1,150,1,121,1,0,1,0,0,1,0,0
36850,1,12,1,150,1,200,1,0,1,0,0,0,1,0
36890,1,9,1,150,1,178,1,0,1,0,0,1,0,0
36900,4,39,1,150,1,568,1,0,1,0,0,0,0,1
36900,0,0,1,178,1,423,0,0,0,1,0,0,0,1
36900,1,5,1,150,1,86,1,0,1,0,0,0,0,0
36900,1,3,1,150,1,86,1,0,1,0,0,0,0,0
36980,1,2,1,150,1,25,1,0,1,0,0,0,0,0
36980,1,5,1,150,1,25,1,0,1,0,0,0,0,0
36980,1,2,1,150,1,25,1,0,1,0,0,0,0,0
36980,1,3,1,150,1,25,1,0,1,0,0,0,0,0
36980,1,1,1,150,1,25,1,0,1,0,0,0,0,0
36980,1,1,1,150,1,25,1,0,1,0,0,0,0,0
37000,4,15,1,150,1,101,1,0,1,0,0,0,1,0
37000,2,14,1,150,1,861,1,0,1,0,0,0,0,1
37200,1,6,1,150,1,132,1,0,1,0,0,0,0,0
37350,0,0,1,150,1,146,1,0,1,0,0,1,0,0
37399,1,8,1,265,1,283,0,0,1,0,0,1,0,0
37399,1,8,1,265,1,86,0,0,1,0,0,0,0,0
37399,1,8,1,265,1,326,0,0,1,0,0,0,1,0
37399,1,8,1,265,1,99,0,0,1,0,0,0,1,0
37399,1,8,1,265,1,611,0,0,1,0,0,0,0,1
37399,1,8,1,265,1,177,0,0,1,0,0,1,0,0
37399,1,8,1,265,1,25,0,0,1,0,0,0,0,0
37399,1,8,1,265,1,485,0,0,1,0,0,0,0,1
37399,1,8,1,265,1,628,0,0,1,0,0,0,0,1
37400,1,13,1,150,1,286,1,0,1,0,0,1,0,0
37499,4,96,1,306,1,869,0,0,0,1,0,0,0,1
37500,3,66,1,306,1,101,0,0,0,1,0,0,1,0
37500,3,66,1,306,1,98,0,0,0,1,0,0,1,0
37700,1,6,1,150,1,132,1,0,1,0,0,0,0,0
37890,1,12,1,150,1,326,1,0,1,0,0,0,1,0
37890,1,3,1,150,1,178,1,0,1,0,0,1,0,0
37890,1,12,1,150,1,178,1,0,1,0,0,1,0,0
37900,1,6,1,265,1,256,0,0,1,0,0,1,0,0
37900,1,6,1,150,1,896,1,0,0,1,0,0,0,1
37900,2,16,1,150,1,234,1,0,1,0,0,0,0,0
37900,1,8,1,150,1,86,1,0,1,0,0,0,0,0
37900,4,42,1,150,1,65,1,0,1,0,0,0,0,0
37900,1,8,1,150,1,292,1,0,1,0,0,0,1,0
37900,3,27,1,306,1,667,0,0,0,1,0,0,0,1
37900,1,9,1,150,1,121,1,0,1,0,0,1,0,0
37950,1,9,1,150,1,348,1,0,1,0,0,0,0,1
37950,1,5,1,150,1,25,1,0,1,0,0,0,0,0
37990,2,12,1,265,1,296,0,0,1,0,0,0,1,0
37990,3,8,1,150,1,286,1,0,1,0,0,1,0,0
37990,1,10,1,150,1,276,1,0,1,0,0,1,0,0
37990,2,29,1,306,1,177,0,0,0,1,0,1,0,0
38000,4,49,1,306,1,346,0,0,0,1,0,0,1,0
38000,1,2,1,150,1,286,1,0,1,0,0,1,0,0
38200,0,6,1,190,1,196,1,0,1,0,0,1,0,0
38200,0,6,1,190,1,25,1,0,1,0,0,0,0,0
38200,0,6,1,190,1,25,1,0,1,0,0,0,0,0
38200,0,6,1,190,1,184,1,0,1,0,0,1,0,0
38400,1,15,1,178,1,201,0,0,1,0,0,1,0,0
38499,0,6,1,150,1,691,1,0,1,0,0,0,0,1
38500,1,7,1,150,1,101,1,0,1,0,0,0,1,0
38500,1,7,1,150,1,98,1,0,1,0,0,0,1,0
38550,1,4,1,150,1,25,1,0,1,0,0,0,0,0
38600,1,16,1,150,1,286,1,0,1,0,0,1,0,0
38800,4,44,1,150,1,552,1,0,1,0,0,0,0,1
38800,1,9,1,190,1,355,1,0,1,0,0,0,1,0
38900,0,6,1,178,1,270,0,0,1,0,0,1,0,0
38900,1,9,1,150,1,156,1,0,1,0,0,1,0,0
38900,0,6,1,190,1,196,1,0,1,0,0,1,0,0
38900,0,6,1,150,1,25,1,0,1,0,0,0,0,0
38900,0,6,1,190,1,25,1,0,1,0,0,0,0,0
38900,1,2,1,150,1,101,1,0,1,0,0,0,1,0
38900,1,6,1,150,1,184,1,0,1,0,0,1,0,0
38900,1,11,1,150,1,184,1,0,1,0,0,1,0,0
38900,0,6,1,150,1,184,1,0,1,0,0,1,0,0
38900,1,2,1,150,1,101,1,0,1,0,0,0,1,0
38900,1,4,1,150,1,101,1,0,1,0,0,0,1,0
38900,0,8,1,150,1,140,1,0,1,0,0,0,1,0
38900,1,10,1,150,1,286,1,0,1,0,0,1,0,0
38900,1,8,1,150,1,121,1,0,1,0,0,1,0,0
38900,2,25,1,306,1,99,0,0,0,0,0,0,1,0
38900,1,2,1,150,1,98,1,0,1,0,0,0,1,0
38900,1,2,1,150,1,98,1,0,1,0,0,0,1,0
39000,0,0,1,150,1,368,1,0,1,0,0,0,1,0
39000,0,0,1,150,1,177,1,0,1,0,0,1,0,0
39000,0,100,1,150,1,177,1,0,1,0,0,1,0,0
39000,0,0,1,150,1,177,1,0,1,0,0,1,0,0
39000,0,0,1,150,1,177,1,0,1,0,0,1,0,0
39299,1,8,1,265,1,490,0,0,1,0,0,0,0,1
39500,3,19,1,150,1,100,1,0,1,0,0,1,0,0
39500,2,13,1,178,1,177,0,0,1,0,0,1,0,0
39500,1,4,1,190,1,141,0,1,1,0,0,1,0,0
39600,4,24,1,150,1,20,1,0,1,0,0,0,0,0
39700,1,24,1,150,1,132,1,0,1,0,0,0,0,0
39890,0,10,1,150,1,478,1,0,1,0,0,0,0,1
39900,4,26,1,306,1,807,0,0,0,1,0,0,0,1
39900,2,7,1,190,1,177,1,0,1,0,0,1,0,0
39900,3,33,1,306,1,76,0,0,0,1,0,0,1,0
39900,1,4,1,150,1,283,1,0,1,0,0,0,1,0
39900,2,78,1,150,1,628,1,0,1,0,0,0,0,1
39900,1,5,1,150,1,156,1,0,1,0,0,1,0,0
39900,1,14,1,190,1,147,0,1,1,0,0,1,0,0
39900,1,4,1,190,1,147,1,0,1,0,0,1,0,0
39900,0,6,1,150,1,25,1,0,1,0,0,0,0,0
39900,0,6,1,190,1,178,1,0,1,0,0,1,0,0
39900,0,6,1,190,1,178,1,0,1,0,0,1,0,0
39900,0,6,1,150,1,184,1,0,1,0,0,1,0,0
39900,1,1,1,190,1,667,0,1,1,0,0,0,0,1
39900,0,6,1,150,1,177,1,0,1,0,0,1,0,0
39900,1,6,1,190,1,861,1,0,1,0,0,0,0,1
39900,1,6,1,190,1,750,1,0,1,0,0,0,0,1
39900,1,6,1,190,1,819,1,0,1,0,0,0,0,1
39900,1,6,1,190,1,807,1,0,1,0,0,0,0,1
39900,0,0,1,150,1,121,1,0,1,0,0,1,0,0
39990,1,6,1,150,1,750,1,0,1,0,0,0,0,1
40000,3,35,1,306,1,259,0,0,0,1,0,1,0,0
40000,1,25,1,190,1,56,1,0,1,0,0,1,0,0
40230,0,0,1,150,1,178,1,0,1,0,0,1,0,0
40500,3,5,1,190,1,270,1,0,1,0,0,1,0,0
40700,1,6,1,150,1,132,1,0,1,0,0,0,0,0
40900,3,14,1,306,1,581,0,0,0,1,0,0,0,1
40900,0,10,1,190,1,653,0,1,1,0,0,0,0,1
40990,1,11,1,306,1,488,0,0,1,0,0,0,0,1
41000,2,9,1,306,1,296,0,0,0,1,0,0,1,0
41000,0,100,1,150,1,177,1,0,1,0,0,1,0,0
41500,1,15,1,190,1,156,1,0,1,0,0,0,0,0
41500,0,0,1,190,1,286,1,0,0,1,0,1,0,0
41600,0,0,1,150,1,767,1,0,0,0,0,0,0,1
41800,1,11,1,178,1,177,0,1,1,0,0,1,0,0
41900,1,11,1,178,1,147,0,0,1,0,0,1,0,0
41900,1,6,1,150,1,883,1,0,1,0,0,0,0,1
41900,1,4,1,150,1,623,1,0,1,0,0,0,0,1
41900,1,19,1,150,1,168,1,0,1,0,0,0,1,0
41900,0,6,1,190,1,177,1,0,1,0,0,1,0,0
41900,1,10,1,178,1,86,0,1,1,0,0,0,0,0
41900,0,0,1,150,1,623,1,0,1,0,0,0,0,1
41990,1,100,1,150,1,724,1,0,1,0,0,0,0,1
42000,1,26,1,190,1,68,0,1,1,0,0,0,0,0
42000,1,15,1,190,1,68,0,1,1,0,0,0,0,0
42400,0,0,1,150,1,121,1,0,1,0,0,1,0,0
42500,0,0,1,150,1,350,1,0,1,0,0,0,1,0
42500,2,10,1,306,1,270,0,0,0,1,0,1,0,0
42500,0,6,1,150,1,25,1,0,1,0,0,0,0,0
42500,0,6,1,150,1,178,1,0,1,0,0,1,0,0
42500,1,10,1,190,1,156,1,0,1,0,0,0,0,0
42500,1,22,1,150,1,98,1,0,1,0,0,0,1,0
42500,0,6,1,190,1,292,0,1,1,0,0,0,1,0
42500,1,22,1,150,1,101,1,0,1,0,0,0,1,0
42630,0,0,1,190,1,25,1,0,1,0,0,0,0,0
42900,0,6,1,150,1,750,1,0,1,0,0,0,0,1
42900,0,6,1,150,1,807,1,0,1,0,0,0,0,1
