Prezzo,Anni,Chilometraggio,Cambio,CV,Venditore,Distanza,is_Ibrido vs Benzina,is_Diesel vs Benzina,is_sport vs base,is_performance vs base,is_middle vs base,is NO vs NE,is Centro vs NE,is Sud_Isole vs NE
30900,2,48,1,150,1,358,1,0,1,0,0,0,1,0
30900,2,5,1,150,1,299,1,0,0,0,1,1,0,0
30900,3,40,1,150,1,796,0,1,1,0,0,0,0,1
30900,4,47,1,150,1,333,1,0,0,1,0,0,1,0
30990,5,45,1,150,1,520,1,0,1,0,0,0,0,1
30990,2,29,1,116,1,104,0,1,0,1,0,0,1,0
30999,5,66,1,150,1,518,0,1,1,0,0,0,0,1
31000,4,47,1,116,1,164,0,1,1,0,0,0,1,0
31000,4,45,1,150,1,164,0,1,0,0,0,0,1,0
31000,2,21,1,150,1,156,1,0,0,0,1,0,0,0
31000,2,40,1,116,1,187,0,1,0,0,1,1,0,0
31100,4,15,1,150,1,20,1,0,1,0,0,0,0,0
31100,1,6,1,110,1,107,0,0,0,0,0,0,1,0
31199,3,31,1,150,1,86,0,1,1,0,0,0,0,0
31199,3,31,1,150,1,99,0,1,1,0,0,0,1,0
31400,3,37,1,116,1,132,0,1,1,0,0,0,0,0
31500,4,19,1,150,1,20,0,1,0,1,0,0,0,0
31500,4,38,1,150,1,177,1,0,1,0,0,1,0,0
31500,2,75,1,150,1,356,0,1,1,0,0,0,0,1
31500,1,25,1,150,1,326,1,0,1,0,0,0,1,0
31599,0,168,1,150,1,283,0,1,0,0,0,1,0,0
31599,0,168,1,150,1,25,0,1,0,0,0,0,0,0
31599,0,168,1,150,1,750,0,1,0,0,0,0,0,1
31599,0,168,1,150,1,611,0,1,0,0,0,0,0,1
31599,0,168,1,150,1,86,0,1,0,0,0,0,0,0
31599,0,168,1,150,1,99,0,1,0,0,0,0,1,0
31599,0,168,1,150,1,628,0,1,0,0,0,0,0,1
31600,3,57,1,150,1,77,0,1,1,0,0,0,0,0
31700,1,17,1,150,1,92,0,0,0,0,1,0,0,0
31800,2,24,1,116,1,843,0,1,1,0,0,0,0,1
31800,2,49,1,150,1,292,0,1,0,0,1,1,0,0
31800,2,27,1,150,1,788,0,1,1,0,0,0,0,1
31890,3,47,1,150,1,482,0,1,1,0,0,0,0,1
31900,5,64,1,150,1,126,0,1,1,0,0,0,0,0
31900,5,79,1,150,1,283,0,1,0,0,1,0,1,0
31900,2,7,1,150,1,672,0,0,0,0,0,0,0,1
31900,1,19,1,150,1,31,0,1,0,0,1,0,0,0
31900,4,43,1,150,1,500,0,1,0,0,1,0,0,1
31900,3,33,1,150,1,163,0,1,1,0,0,0,0,0
31900,4,43,1,150,1,500,0,1,0,0,1,0,0,1
31900,1,29,1,116,1,228,0,1,1,0,0,0,1,0
31900,2,11,1,150,1,154,1,0,0,0,1,0,0,0
31900,1,31,1,150,1,141,1,0,1,0,0,1,0,0
31900,2,75,1,190,1,755,0,1,1,0,0,0,0,1
31900,2,25,1,116,1,112,0,1,1,0,0,0,0,0
31950,5,45,1,150,1,14,0,1,0,0,1,0,0,0
31950,4,45,1,190,1,14,1,0,1,0,0,0,0,0
31990,4,15,1,150,1,521,0,1,0,1,0,0,0,1
31990,4,81,1,150,1,724,1,0,1,0,0,0,0,1
31990,2,65,1,150,1,498,0,1,1,0,0,0,0,1
31990,4,139,1,150,1,614,0,1,1,0,0,0,0,1
31990,4,98,1,190,1,56,0,1,1,0,0,1,0,0
32000,2,26,1,150,1,156,0,1,0,0,1,0,0,0
32000,2,20,1,150,1,326,0,1,1,0,0,0,1,0
32050,3,22,1,190,1,20,1,0,0,0,1,0,0,0
32099,3,19,1,150,1,130,1,0,1,0,0,0,1,0
32099,3,19,1,150,1,750,1,0,1,0,0,0,0,1
32099,3,19,1,150,1,326,1,0,1,0,0,0,1,0
32099,3,19,1,150,1,628,1,0,1,0,0,0,0,1
32200,2,19,1,110,1,132,0,0,1,0,0,0,0,0
32400,2,8,1,150,1,326,0,1,1,0,0,0,1,0
32400,1,20,1,150,1,31,0,1,1,0,0,0,0,0
32400,1,25,1,150,1,111,1,0,0,0,1,1,0,0
32490,5,99,1,400,1,65,0,0,0,1,0,0,0,0
32500,3,45,1,116,1,101,0,1,1,0,0,0,0,0
32500,4,25,1,150,1,782,0,1,0,0,1,0,0,1
32500,2,5,1,150,1,377,0,1,0,0,1,0,0,1
32500,1,27,1,116,1,177,0,1,1,0,0,1,0,0
32600,2,29,1,150,1,177,0,1,0,0,1,1,0,0
32690,3,49,1,245,1,147,1,0,1,0,0,0,0,0
32800,1,21,1,116,1,672,0,1,1,0,0,0,0,1
32800,1,19,1,150,1,245,1,0,1,0,0,1,0,0
32900,4,35,1,116,1,164,0,1,0,0,1,0,1,0
32900,4,45,1,150,1,164,0,1,1,0,0,0,1,0
32900,2,14,1,150,1,20,1,0,0,0,1,0,0,0
32900,3,29,1,245,1,105,0,0,1,0,0,0,1,0
32900,2,22,1,150,1,131,0,1,0,0,1,0,0,0
32900,1,19,1,150,1,163,0,1,1,0,0,0,0,0
32900,1,28,1,150,1,788,0,1,0,1,0,0,0,1
32900,1,22,1,150,1,134,0,1,1,0,0,1,0,0
32900,2,25,1,150,1,222,0,1,1,0,0,1,0,0
32900,1,26,1,150,1,276,1,0,1,0,0,1,0,0
32900,1,22,1,150,1,276,1,0,1,0,0,1,0,0
32900,1,21,1,150,1,276,1,0,1,0,0,1,0,0
32900,1,25,1,150,1,276,1,0,1,0,0,1,0,0
32900,1,21,1,150,1,276,0,1,1,0,0,1,0,0
32900,1,23,1,150,1,276,0,1,1,0,0,1,0,0
32900,1,29,1,150,1,276,0,1,1,0,0,1,0,0
32900,1,19,1,150,1,105,0,1,0,0,1,0,1,0
32900,3,53,1,116,1,225,0,1,1,0,0,1,0,0
32950,3,47,1,245,1,14,1,0,1,0,0,0,0,0
32950,1,29,1,150,1,163,1,0,1,0,0,0,0,0
32950,1,31,1,150,1,163,1,0,1,0,0,0,0,0
32950,1,31,1,150,1,163,1,0,1,0,0,0,0,0
32950,1,31,1,150,1,101,1,0,1,0,0,0,0,0
32950,1,29,1,150,1,101,1,0,1,0,0,0,0,0
32950,1,31,1,150,1,101,1,0,1,0,0,0,0,0
32950,3,14,1,150,1,322,0,1,0,0,1,0,1,0
32990,4,90,1,150,1,753,0,1,1,0,0,0,0,1
32990,3,33,1,150,1,488,0,1,1,0,0,0,0,1
32999,3,120,1,190,1,484,0,1,1,0,0,0,0,1
32999,4,42,1,150,1,495,0,1,1,0,0,0,0,1
33000,1,24,1,116,1,787,0,1,0,1,0,0,0,1
33000,1,18,1,110,1,86,0,0,1,0,0,0,0,0
33000,2,20,1,150,1,495,0,1,1,0,0,0,0,1
33000,2,11,1,150,1,56,1,0,0,1,0,1,0,0
33000,4,53,1,150,1,103,1,0,1,0,0,0,0,0
33450,1,24,1,150,1,162,1,0,1,0,0,0,0,0
33450,1,24,1,150,1,163,1,0,1,0,0,0,0,0
33500,2,19,1,150,1,20,0,1,0,0,1,0,0,0
33500,4,79,1,150,1,724,0,1,1,0,0,0,0,1
33500,1,24,1,150,1,276,0,1,1,0,0,1,0,0
33500,1,24,1,150,1,276,1,0,1,0,0,1,0,0
33800,4,19,1,150,1,276,0,0,0,1,0,1,0,0
33800,1,30,1,116,1,672,0,1,1,0,0,0,0,1
33800,3,27,1,150,1,485,0,1,1,0,0,0,0,1
33800,1,20,1,150,1,119,0,1,1,0,0,0,0,0
33800,1,40,1,116,1,693,0,1,1,0,0,0,0,1
33800,2,90,1,190,1,86,0,1,1,0,0,0,0,0
33800,1,12,1,150,1,276,0,1,1,0,0,1,0,0
33800,2,45,1,150,1,683,0,1,1,0,0,0,0,1
33880,3,18,1,150,1,20,0,0,0,0,1,0,0,0
33900,4,41,1,190,1,164,1,0,0,0,0,0,1,0
33900,3,54,1,150,1,242,0,1,1,0,0,1,0,0
33900,2,6,1,150,1,139,1,0,0,0,1,1,0,0
33900,1,26,1,150,1,31,0,1,1,0,0,0,0,0
33900,2,16,1,116,1,672,0,1,1,0,0,0,0,1
33900,1,20,1,150,1,31,0,1,1,0,0,0,0,0
33900,1,20,1,150,1,31,0,1,1,0,0,0,0,0
33900,5,33,1,190,1,197,1,0,0,1,0,1,0,0
33900,1,23,1,150,1,163,0,1,1,0,0,0,0,0
33900,1,28,1,150,1,163,0,1,1,0,0,0,0,0
33900,1,20,1,150,1,163,0,1,1,0,0,0,0,0
33900,1,24,1,150,1,163,0,1,1,0,0,0,0,0
33900,1,24,1,150,1,163,0,1,1,0,0,0,0,0
33900,3,89,1,310,1,177,0,0,0,1,0,1,0,0
33900,3,89,1,310,1,177,0,0,0,1,0,1,0,0
33900,1,24,1,150,1,163,0,1,1,0,0,0,0,0
33900,1,17,1,150,1,276,0,1,1,0,0,1,0,0
33900,1,22,1,150,1,276,1,0,1,0,0,1,0,0
33900,1,17,1,150,1,276,1,0,1,0,0,1,0,0
33900,1,26,1,150,1,276,0,1,1,0,0,1,0,0
33900,1,24,1,150,1,276,0,1,1,0,0,1,0,0
33900,1,23,1,150,1,276,0,1,1,0,0,1,0,0
33900,1,26,1,150,1,276,0,1,1,0,0,1,0,0
33900,1,25,1,150,1,276,0,1,1,0,0,1,0,0
33900,1,25,1,150,1,276,0,1,1,0,0,1,0,0
33900,1,22,1,150,1,276,0,1,1,0,0,1,0,0
33900,1,15,1,150,1,276,1,0,1,0,0,1,0,0
33950,1,17,1,150,1,16,0,1,1,0,0,0,0,0
33990,1,26,1,150,1,276,0,1,1,0,0,1,0,0
33990,4,115,1,310,1,757,0,0,0,1,0,0,0,1
33990,5,65,1,150,1,516,0,1,1,0,0,0,0,1
34000,0,0,1,150,1,724,0,0,1,0,0,0,0,1
34000,4,69,1,150,1,819,1,0,1,0,0,0,0,1
34000,4,68,1,150,1,764,1,0,1,0,0,0,0,1
34199,5,94,1,400,1,177,0,0,0,1,0,1,0,0
34199,5,94,1,400,1,326,0,0,0,1,0,0,1,0
34199,5,94,1,400,1,99,0,0,0,1,0,0,1,0
34199,5,94,1,400,1,611,0,0,0,1,0,0,0,1
34199,5,94,1,400,1,861,0,0,0,1,0,0,0,1
34290,1,31,1,116,1,507,0,1,1,0,0,0,0,1
34400,1,14,1,190,1,108,1,0,0,0,1,0,0,0
34400,1,20,1,150,1,65,0,1,1,0,0,0,0,0
34400,1,22,1,150,1,276,0,1,1,0,0,1,0,0
34400,1,18,1,150,1,276,0,1,1,0,0,1,0,0
34480,2,21,1,150,1,20,0,1,0,0,1,0,0,0
34480,2,9,1,150,1,20,1,0,0,0,1,0,0,0
34499,2,18,1,150,1,490,0,1,1,0,0,0,0,1
34500,3,6,1,116,1,164,0,1,0,0,1,0,1,0
34500,4,32,1,150,1,77,0,1,1,0,0,0,0,0
34500,1,25,1,150,1,177,0,1,1,0,0,1,0,0
34500,1,31,1,150,1,86,0,1,1,0,0,0,0,0
34599,4,53,1,310,1,177,0,0,0,1,0,1,0,0
34599,4,53,1,310,1,130,0,0,0,1,0,0,1,0
34599,4,53,1,310,1,861,0,0,0,1,0,0,0,1
34599,4,53,1,310,1,750,0,0,0,1,0,0,0,1
34599,4,53,1,310,1,485,0,0,0,1,0,0,0,1
34599,4,53,1,310,1,283,0,0,0,1,0,1,0,0
34599,4,53,1,310,1,25,0,0,0,1,0,0,0,0
34599,4,53,1,310,1,628,0,0,0,1,0,0,0,1
34599,4,53,1,310,1,611,0,0,0,1,0,0,0,1
34599,4,53,1,310,1,99,0,0,0,1,0,0,1,0
34599,4,53,1,310,1,326,0,0,0,1,0,0,1,0
34600,4,23,1,150,1,20,0,1,0,1,0,0,0,0
34680,2,6,1,150,1,20,1,0,0,0,1,0,0,0
34800,1,28,1,150,1,672,0,1,1,0,0,0,0,1
34800,1,27,1,150,1,672,0,1,1,0,0,0,0,1
34890,3,25,1,150,1,122,0,1,1,0,0,0,0,0
34890,4,55,1,150,1,326,0,0,1,0,0,0,1,0
34900,4,41,1,190,1,164,1,0,1,0,0,0,1,0
34900,2,27,1,116,1,287,0,1,1,0,0,0,1,0
34900,1,1,1,110,1,276,0,0,1,0,0,1,0,0
34900,0,0,1,110,1,86,0,0,0,0,0,0,0,0
34900,1,14,1,150,1,162,0,1,1,0,0,0,0,0
34900,1,14,1,150,1,101,0,1,1,0,0,0,0,0
34900,1,14,1,150,1,163,0,1,1,0,0,0,0,0
34900,2,24,1,190,1,121,0,0,0,0,1,1,0,0
34900,2,27,1,190,1,121,0,0,0,0,1,1,0,0
34900,2,23,1,190,1,121,0,0,0,0,1,1,0,0
34900,1,22,1,150,1,86,0,1,1,0,0,0,0,0
34900,1,11,1,150,1,276,0,1,1,0,0,1,0,0
34900,1,19,1,150,1,276,0,1,1,0,0,1,0,0
34900,0,0,1,150,1,228,0,0,0,0,1,0,1,0
34950,3,22,1,245,1,14,1,0,1,0,0,0,0,0
34950,3,75,1,190,1,326,0,1,1,0,0,0,1,0
34950,1,27,1,150,1,16,0,1,1,0,0,0,0,0
34990,4,80,1,190,1,381,0,1,1,0,0,0,1,0
34990,4,49,1,150,1,516,0,1,1,0,0,0,0,1
34990,1,34,1,116,1,290,0,1,1,0,0,0,1,0
35000,2,9,1,116,1,545,0,1,1,0,0,0,0,1
35000,1,14,1,150,1,105,0,0,0,0,1,0,1,0
35000,1,30,1,150,1,774,0,1,1,0,0,0,0,1
35000,1,7,1,110,1,774,0,0,0,0,0,0,0,1
35300,0,0,1,110,1,86,0,0,0,0,1,0,0,0
35400,1,6,1,150,1,119,0,1,1,0,0,0,0,0
35480,2,6,1,150,1,20,0,0,0,0,1,0,0,0
35480,2,6,1,150,1,20,0,0,0,0,1,0,0,0
35500,1,22,1,150,1,919,0,1,1,0,0,0,0,1
35500,2,82,1,310,1,233,0,0,0,0,1,1,0,0
35500,4,73,1,310,1,158,0,0,0,1,0,1,0,0
35500,1,14,1,116,1,228,0,1,1,0,0,0,1,0
35600,0,0,1,110,1,86,0,0,0,0,1,0,0,0
35600,1,22,1,150,1,134,0,1,1,0,0,1,0,0
35600,1,3,1,150,1,788,1,0,0,0,1,0,0,1
35800,1,28,1,150,1,750,0,1,1,0,0,0,0,1
35800,1,24,1,150,1,270,0,1,1,0,0,1,0,0
35890,1,9,1,150,1,163,0,1,1,0,0,0,0,0
35890,1,9,1,150,1,162,0,1,1,0,0,0,0,0
35890,1,9,1,150,1,101,0,1,1,0,0,0,0,0
35890,1,33,1,150,1,290,0,1,1,0,0,0,1,0
35900,1,17,1,190,1,256,1,0,0,1,0,1,0,0
35900,2,9,1,150,1,76,1,0,1,0,0,0,0,0
35900,1,14,1,190,1,81,1,0,0,0,1,0,0,0
35900,1,22,1,150,1,489,0,1,1,0,0,0,0,1
35900,0,15,1,150,1,31,1,0,0,0,1,0,0,0
35900,4,70,1,310,1,495,0,0,0,0,1,0,0,1
35900,0,0,1,110,1,86,0,0,0,0,0,0,0,0
35900,1,29,1,190,1,121,0,0,1,0,0,1,0,0
35900,1,24,1,190,1,121,0,0,1,0,0,1,0,0
35900,1,24,1,150,1,141,1,0,1,0,0,1,0,0
35900,1,8,1,110,1,86,0,0,0,0,1,0,0,0
35900,0,6,1,150,1,16,0,1,0,0,0,0,0,0
35900,1,11,1,150,1,121,1,0,1,0,0,1,0,0
35900,1,24,1,150,1,292,0,1,1,0,0,1,0,0
35900,1,8,1,150,1,276,0,1,1,0,0,1,0,0
35900,3,39,1,190,1,234,0,1,1,0,0,0,0,0
35950,1,19,1,150,1,489,0,1,1,0,0,0,0,1
35950,1,24,1,150,1,489,0,1,1,0,0,0,0,1
35950,1,19,1,150,1,489,0,1,1,0,0,0,0,1
35990,3,7,1,190,1,45,1,0,0,0,1,0,0,0
36100,1,13,1,150,1,132,1,0,1,0,0,0,0,0
36200,1,23,1,150,1,86,0,1,1,0,0,0,0,0
36300,2,61,1,150,1,355,0,1,1,0,0,0,1,0
36300,0,6,1,150,1,132,1,0,1,0,0,0,0,0
36400,5,38,1,400,1,123,0,0,0,1,0,1,0,0
36450,1,7,1,150,1,163,0,1,1,0,0,0,0,0
36450,1,7,1,150,1,162,0,1,1,0,0,0,0,0
36450,1,7,1,150,1,101,0,1,1,0,0,0,0,0
36500,2,10,1,150,1,326,0,1,1,0,0,0,1,0
36500,2,6,1,150,1,20,0,0,0,1,0,0,0,0
36500,2,6,1,150,1,20,0,0,0,0,1,0,0,0
36500,1,21,1,150,1,750,0,1,1,0,0,0,0,1
36500,1,6,1,150,1,132,0,1,1,0,0,0,0,0
36500,1,6,1,150,1,132,0,1,1,0,0,0,0,0
36500,1,16,1,150,1,798,0,1,1,0,0,0,0,1
36500,1,23,1,150,1,57,0,1,1,0,0,0,0,0
36700,3,67,1,310,1,86,0,0,0,0,1,0,0,0
36800,1,31,1,150,1,140,0,1,1,0,0,0,0,0
36900,1,6,1,116,1,496,0,1,0,0,1,0,0,1
36900,1,14,1,150,1,202,0,1,1,0,0,0,1,0
36900,2,52,1,150,1,283,0,1,0,0,1,0,1,0
36900,0,9,1,150,1,101,1,0,1,0,0,0,0,0
36900,0,1,1,150,1,203,1,0,1,0,0,1,0,0
36900,0,1,1,150,1,203,1,0,1,0,0,1,0,0
36900,0,1,1,150,1,203,1,0,1,0,0,1,0,0
36900,0,1,1,150,1,203,1,0,1,0,0,1,0,0
36900,1,29,1,150,1,177,0,1,1,0,0,1,0,0
36900,1,8,1,150,1,121,0,0,0,1,0,1,0,0
36900,0,6,1,150,1,271,0,0,1,0,0,1,0,0
36900,0,0,1,150,1,16,0,1,0,0,0,0,0,0
36900,1,19,1,150,1,843,0,1,1,0,0,0,0,1
36900,1,6,1,150,1,276,0,1,1,0,0,1,0,0
36900,1,18,1,245,1,177,0,0,1,0,0,1,0,0
36900,0,6,1,150,1,173,0,0,0,0,1,1,0,0
36990,3,30,1,190,1,214,0,1,1,0,0,1,0,0
36990,2,39,1,150,1,518,0,1,0,0,1,0,0,1
36990,1,35,1,245,1,83,1,0,1,0,0,0,1,0
37000,2,40,1,150,1,20,0,0,0,1,0,0,0,0
37450,1,28,1,150,1,162,1,0,1,0,0,0,0,0
37450,1,28,1,150,1,163,1,0,1,0,0,0,0,0
37450,1,28,1,150,1,101,1,0,1,0,0,0,0,0
37500,0,10,1,150,1,750,1,0,0,0,1,0,0,1
37500,1,11,1,245,1,86,0,0,1,0,0,0,0,0
37590,0,6,1,150,1,205,0,1,1,0,0,1,0,0
37590,0,6,1,150,1,198,0,1,1,0,0,1,0,0
37650,1,10,1,150,1,162,0,1,1,0,0,0,0,0
37650,1,11,1,150,1,162,0,1,1,0,0,0,0,0
37650,1,11,1,150,1,101,0,1,1,0,0,0,0,0
37650,1,10,1,150,1,101,0,1,1,0,0,0,0,0
37650,1,10,1,150,1,101,0,1,1,0,0,0,0,0
37650,1,11,1,150,1,163,0,1,1,0,0,0,0,0
37650,1,10,1,150,1,162,0,1,1,0,0,0,0,0
37650,1,9,1,150,1,163,0,1,1,0,0,0,0,0
37650,1,9,1,150,1,162,0,1,1,0,0,0,0,0
37650,1,9,1,150,1,101,0,1,1,0,0,0,0,0
37900,3,10,1,150,1,164,0,1,0,0,1,0,1,0
37900,1,6,1,150,1,20,0,0,1,0,0,0,0,0
37900,0,0,1,150,1,326,0,1,1,0,0,0,1,0
37900,0,0,1,150,1,326,0,1,1,0,0,0,1,0
37900,1,18,1,150,1,119,0,1,1,0,0,0,0,0
37900,0,0,1,150,1,86,0,1,0,0,0,0,0,0
37900,0,1,1,150,1,276,1,0,1,0,0,1,0,0
37900,0,6,1,150,1,276,0,0,1,0,0,1,0,0
37900,1,3,1,150,1,146,0,1,1,0,0,0,0,0
37900,1,21,1,150,1,57,1,0,1,0,0,0,0,0
37900,1,11,1,245,1,163,1,0,1,0,0,0,0,0
37980,1,16,1,150,1,162,0,1,1,0,0,0,0,0
37980,1,16,1,150,1,101,0,1,1,0,0,0,0,0
37980,1,16,1,150,1,163,0,1,1,0,0,0,0,0
37980,1,17,1,150,1,163,0,1,1,0,0,0,0,0
37980,1,17,1,150,1,101,0,1,1,0,0,0,0,0
37980,1,17,1,150,1,162,0,1,1,0,0,0,0,0
37990,1,1,1,150,1,292,0,1,1,0,0,0,1,0
37990,1,19,1,245,1,83,1,0,1,0,0,0,1,0
38200,0,6,1,150,1,119,0,1,1,0,0,0,0,0
38200,0,6,1,150,1,119,0,1,1,0,0,0,0,0
38250,1,7,1,150,1,163,0,1,1,0,0,0,0,0
38250,1,7,1,150,1,101,0,1,1,0,0,0,0,0
38250,1,7,1,150,1,162,0,1,1,0,0,0,0,0
38400,1,19,1,245,1,16,1,0,1,0,0,0,0,0
38490,1,15,1,150,1,83,0,0,1,0,0,0,1,0
38500,4,62,1,310,1,105,0,0,0,0,1,0,1,0
38500,0,1,1,150,1,86,0,0,0,0,1,0,0,0
38500,1,7,1,150,1,132,0,1,1,0,0,0,0,0
38500,1,24,1,150,1,86,0,1,0,0,1,0,0,0
38500,1,19,1,150,1,16,0,1,1,0,0,0,0,0
38500,2,30,1,190,1,326,0,1,1,0,0,0,1,0
38600,3,32,1,190,1,105,0,1,1,0,0,0,1,0
38600,1,10,1,150,1,276,0,1,1,0,0,1,0,0
38700,5,89,1,400,1,724,0,0,0,1,0,0,0,1
38900,1,24,1,150,1,754,0,1,1,0,0,0,0,1
38900,3,65,1,190,1,163,0,1,0,0,1,0,0,0
38900,3,65,1,190,1,163,0,1,0,0,1,0,0,0
38900,1,9,1,150,1,159,0,1,1,0,0,0,0,0
38900,0,6,1,150,1,119,0,1,1,0,0,0,0,0
38900,5,69,1,310,1,837,0,0,0,0,1,0,0,1
38900,2,66,1,190,1,31,0,1,0,0,1,0,0,0
38900,1,7,1,150,1,31,0,1,0,0,1,0,0,0
38900,1,23,1,245,1,121,0,0,1,0,0,1,0,0
38900,1,23,1,245,1,121,0,0,1,0,0,1,0,0
38900,1,12,1,245,1,163,1,0,1,0,0,0,0,0
38900,1,0,1,150,1,187,0,1,1,0,0,1,0,0
38900,0,6,1,150,1,112,0,1,1,0,0,0,0,0
38990,4,34,1,310,1,471,0,0,0,0,1,0,0,1
38990,2,28,1,190,1,214,0,0,1,0,0,1,0,0
38990,1,13,1,150,1,83,0,1,1,0,0,0,1,0
38990,0,6,1,150,1,488,0,1,1,0,0,0,0,1
39000,1,100,1,190,1,774,0,0,0,0,1,0,0,1
39000,3,32,1,190,1,105,0,1,1,0,0,0,1,0
39000,3,24,1,310,1,295,0,0,0,0,1,1,0,0
39000,0,6,1,150,1,16,0,1,0,0,1,0,0,0
39000,0,6,1,150,1,16,0,1,0,0,1,0,0,0
39300,2,6,1,150,1,20,0,0,1,0,0,0,0,0
39300,2,6,1,150,1,20,0,0,1,0,0,0,0,0
39300,2,6,1,150,1,20,0,0,1,0,0,0,0,0
39300,2,6,1,150,1,20,0,0,1,0,0,0,0,0
39300,2,6,1,150,1,20,0,0,1,0,0,0,0,0
39300,3,10,1,190,1,326,1,0,0,1,0,0,1,0
39499,1,3,1,150,1,25,1,0,0,0,1,0,0,0
39499,1,3,1,150,1,86,1,0,0,0,1,0,0,0
39499,1,3,1,150,1,99,1,0,0,0,1,0,1,0
39499,1,3,1,150,1,861,1,0,0,0,1,0,0,1
39500,1,6,1,116,1,455,0,1,1,0,0,0,0,1
39500,0,6,1,150,1,275,0,1,1,0,0,1,0,0
39700,0,6,1,150,1,119,0,1,1,0,0,0,0,0
39700,0,6,1,150,1,119,0,1,1,0,0,0,0,0
39700,0,6,1,150,1,132,1,0,1,0,0,0,0,0
39800,3,66,1,310,1,105,0,0,0,1,0,0,1,0
39800,3,58,1,190,1,105,0,1,1,0,0,0,1,0
39800,1,12,1,150,1,86,0,0,0,1,0,0,0,0
39800,0,100,1,150,1,210,0,1,0,0,1,0,1,0
39890,2,10,1,150,1,264,0,1,1,0,0,1,0,0
39900,1,15,1,150,1,489,0,1,0,0,1,0,0,1
39900,0,1,1,150,1,125,0,0,1,0,0,1,0,0
39900,1,6,1,150,1,16,0,1,0,1,0,0,0,0
39900,0,0,1,150,1,114,0,1,1,0,0,1,0,0
39900,2,59,1,190,1,133,0,1,1,0,0,0,0,0
39900,0,7,1,150,1,111,0,1,1,0,0,1,0,0
39900,1,10,1,150,1,135,0,1,1,0,0,0,0,0
39900,1,10,1,150,1,135,0,1,1,0,0,0,0,0
39990,1,1,1,150,1,498,0,1,1,0,0,0,0,1
39990,0,6,1,150,1,198,0,1,1,0,0,1,0,0
39990,0,6,1,150,1,275,0,1,1,0,0,1,0,0
39990,0,6,1,150,1,205,0,1,1,0,0,1,0,0
39990,1,10,1,150,1,214,1,0,0,0,1,1,0,0
40000,0,9,1,150,1,132,0,1,1,0,0,0,0,0
40000,3,58,1,190,1,105,0,1,1,0,0,0,1,0
40300,0,6,1,150,1,132,0,1,1,0,0,0,0,0
40300,1,18,1,150,1,16,0,1,0,0,1,0,0,0
40300,3,46,1,310,1,105,0,0,0,1,0,0,1,0
40400,0,10,1,150,1,31,0,1,1,0,0,0,0,0
40500,1,6,1,150,1,750,0,1,1,0,0,0,0,1
40599,3,34,1,310,1,861,0,0,0,1,0,0,0,1
40599,3,34,1,310,1,283,0,0,0,1,0,1,0,0
40599,3,34,1,310,1,86,0,0,0,1,0,0,0,0
40599,3,34,1,310,1,99,0,0,0,1,0,0,1,0
40599,3,34,1,310,1,628,0,0,0,1,0,0,0,1
40599,3,34,1,310,1,750,0,0,0,1,0,0,0,1
40599,3,34,1,310,1,485,0,0,0,1,0,0,0,1
40599,3,34,1,310,1,611,0,0,0,1,0,0,0,1
40599,3,34,1,310,1,177,0,0,0,1,0,1,0,0
40599,3,34,1,310,1,25,0,0,0,1,0,0,0,0
40599,3,34,1,310,1,130,0,0,0,1,0,0,1,0
40600,0,0,1,110,1,86,0,0,1,0,0,0,0,0
40700,0,0,1,150,1,86,0,0,0,0,1,0,0,0
40800,0,6,1,150,1,275,0,0,1,0,0,1,0,0
40800,0,6,1,150,1,275,0,0,1,0,0,1,0,0
40800,0,6,1,150,1,275,0,0,1,0,0,1,0,0
40800,0,6,1,150,1,275,0,0,1,0,0,1,0,0
40890,1,3,1,150,1,205,0,1,1,0,0,1,0,0
40890,1,3,1,150,1,198,0,1,1,0,0,1,0,0
40899,3,46,1,310,1,691,0,0,1,0,0,0,0,1
40900,0,6,1,150,1,120,0,1,1,0,0,0,0,0
40900,0,6,1,150,1,120,0,1,1,0,0,0,0,0
40900,1,1,1,190,1,125,1,0,0,0,1,1,0,0
40900,5,97,1,400,1,560,0,0,0,1,0,0,0,1
40990,0,6,1,150,1,488,0,1,1,0,0,0,0,1
41000,3,46,1,310,1,105,0,0,0,1,0,0,1,0
41000,4,45,1,310,1,776,0,0,0,1,0,0,0,1
41400,0,0,1,150,1,86,0,0,1,0,0,0,0,0
41450,0,0,1,150,1,152,0,0,1,0,0,1,0,0
41490,0,6,1,150,1,124,0,1,1,0,0,0,0,0
41500,0,0,1,150,1,86,0,1,0,0,1,0,0,0
41500,3,40,1,310,1,495,0,0,0,1,0,0,0,1
41600,0,0,1,150,1,86,0,0,0,0,1,0,0,0
41600,3,56,1,310,1,177,0,0,0,1,0,1,0,0
41600,1,11,1,150,1,105,1,0,0,0,1,0,1,0
41800,1,9,1,150,1,132,0,1,1,0,0,0,0,0
41850,1,3,1,150,1,128,0,0,0,0,0,0,0,0
41900,1,15,1,150,1,659,0,1,1,0,0,0,0,1
41900,1,100,1,150,1,163,0,1,1,0,0,0,0,0
41900,0,6,1,150,1,295,0,1,1,0,0,1,0,0
41900,0,0,1,150,1,86,0,0,0,0,1,0,0,0
41900,0,1,1,150,1,350,0,1,1,0,0,0,1,0
41900,0,6,1,150,1,120,0,0,1,0,0,1,0,0
41900,0,6,1,150,1,120,0,0,1,0,0,1,0,0
