Prezzo,Anni,Chilometraggio,Cambio,CV,Venditore,Distanza,is_Diesel vs Benzina,is_Ibrido vs Benzina,is_sport vs base,is_performance vs base,is_middle vs base,is NO vs NE,is Centro vs NE,is Sud_Isole vs NE
28999,4,41000,1,218,1,171,0,1,0,0,0,1,0,0
29000,4,50238,1,116,1,724,1,0,0,0,1,0,0,1
29000,6,111000,1,306,1,225,0,0,0,1,0,1,0,0
29000,4,57937,1,116,1,216,1,0,1,0,0,1,0,0
29100,2,72261,1,150,1,233,1,0,0,0,1,1,0,0
29100,2,72261,1,150,1,177,1,0,0,0,1,1,0,0
29100,2,72261,1,150,1,177,1,0,0,0,1,1,0,0
29200,4,59900,1,136,1,20,0,0,1,0,0,0,0,0
29200,3,64275,1,218,1,86,0,1,0,0,1,0,0,0
29210,2,38190,1,116,1,164,1,0,0,0,1,0,1,0
29210,2,38190,1,116,1,132,1,0,0,0,1,0,0,0
29300,2,16200,1,116,1,299,1,0,0,0,1,1,0,0
29390,1,15428,1,116,1,132,1,0,0,0,1,0,0,0
29390,1,15428,1,116,1,164,1,0,0,0,1,0,1,0
29400,2,44903,1,136,1,186,1,0,0,0,1,0,0,0
29400,4,115000,1,306,1,23,0,0,0,1,0,0,0,0
29400,3,72717,1,116,1,208,1,0,1,0,0,1,0,0
29400,2,44903,1,116,1,86,1,0,0,0,1,0,0,0
29490,4,48337,1,163,1,99,0,0,1,0,0,0,1,0
29499,3,80000,1,116,1,475,1,0,1,0,0,0,0,1
29499,5,70000,1,150,1,448,1,0,1,0,0,0,0,1
29500,2,13000,1,116,1,299,1,0,0,0,1,1,0,0
29500,6,112000,1,150,1,854,1,0,1,0,0,0,0,1
29500,1,11300,1,116,1,683,1,0,0,0,1,0,0,1
29500,4,20637,1,116,1,350,1,0,0,0,1,0,0,1
29500,2,9500,1,136,1,299,0,1,0,0,1,1,0,0
29500,1,4626,1,116,1,488,1,0,0,0,1,0,0,1
29500,1,14405,1,116,1,488,1,0,0,0,1,0,0,1
29500,3,62000,1,116,1,191,1,0,1,0,0,1,0,0
29500,6,86000,1,190,1,753,0,0,1,0,0,0,0,1
29500,4,15155,1,150,1,487,1,0,1,0,0,0,0,1
29500,3,51205,1,218,1,86,0,1,1,0,0,0,0,0
29500,5,72000,1,190,1,214,0,0,1,0,0,1,0,0
29585,1,15146,1,136,1,326,0,1,0,0,1,0,1,0
29599,4,66732,1,150,1,490,1,0,1,0,0,0,0,1
29599,4,27251,1,218,1,177,0,1,1,0,0,1,0,0
29599,4,27251,1,218,1,611,0,1,1,0,0,0,0,1
29600,2,7400,1,163,1,299,0,1,0,0,1,1,0,0
29600,2,80576,1,150,1,233,1,0,1,0,0,1,0,0
29600,2,80576,1,150,1,177,1,0,1,0,0,1,0,0
29600,2,80576,1,150,1,177,1,0,1,0,0,1,0,0
29690,1,18449,1,116,1,132,1,0,0,0,1,0,0,0
29690,1,18449,1,116,1,164,1,0,0,0,1,0,1,0
29700,2,12900,1,136,1,299,0,1,0,0,1,1,0,0
29700,1,18271,1,116,1,695,1,0,0,0,1,0,0,1
29700,1,23500,1,136,1,299,0,1,0,0,1,1,0,0
29700,5,30400,1,150,1,843,1,0,0,0,1,0,0,1
29700,3,70788,1,116,1,89,1,0,1,0,0,0,0,0
29700,1,22583,1,116,1,695,1,0,0,0,1,0,0,1
29800,2,10800,1,116,1,299,1,0,0,0,1,1,0,0
29800,2,16033,1,116,1,611,1,0,0,0,1,0,0,1
29800,3,21280,1,136,1,204,0,0,1,0,0,0,0,0
29800,3,7644,1,136,1,208,0,0,0,0,1,1,0,0
29800,1,20000,1,116,1,326,1,0,0,0,0,0,1,0
29800,2,21500,1,136,1,196,0,0,0,0,1,1,0,0
29830,4,81000,1,190,1,77,1,0,1,0,0,0,0,0
29890,5,65000,1,150,1,326,1,0,1,0,0,0,1,0
29900,2,9600,1,163,1,299,0,1,0,0,1,1,0,0
29900,2,9800,1,136,1,299,0,1,0,0,1,1,0,0
29900,2,8200,1,136,1,299,0,1,0,0,1,1,0,0
29900,3,59993,1,116,1,256,1,0,1,0,0,1,0,0
29900,1,10000,1,136,1,299,0,1,0,0,1,1,0,0
29900,5,51324,1,136,1,16,0,0,1,0,0,0,0,0
29900,2,23346,1,136,1,175,0,1,0,0,1,1,0,0
29900,2,23600,1,116,1,299,1,0,0,0,1,1,0,0
29900,2,18300,1,163,1,299,0,1,0,0,1,1,0,0
29900,1,12093,1,136,1,65,1,0,0,0,1,0,0,0
29900,4,79119,1,116,1,121,1,0,1,0,0,1,0,0
29900,2,28654,1,136,1,368,1,0,0,0,1,0,1,0
29900,2,28654,1,136,1,381,1,0,0,0,1,0,1,0
29900,1,7717,1,136,1,101,1,0,0,0,1,1,0,0
29900,2,91276,1,150,1,23,1,0,1,0,0,0,0,0
29900,2,38000,1,136,1,276,0,1,1,0,0,1,0,0
29900,1,13702,1,136,1,206,1,0,0,0,1,1,0,0
29900,3,64963,1,116,1,177,1,0,1,0,0,1,0,0
29900,1,11085,1,116,1,168,1,0,0,0,1,1,0,0
29900,3,54291,1,116,1,177,1,0,1,0,0,1,0,0
29900,3,39389,1,163,1,177,0,0,0,0,1,1,0,0
29900,1,7717,1,116,1,177,1,0,0,0,1,1,0,0
29900,4,12540,1,116,1,177,1,0,1,0,0,1,0,0
29900,3,11500,1,116,1,97,1,0,1,0,0,0,0,0
29900,2,13572,1,116,1,97,1,0,0,0,1,0,0,0
29900,3,19900,1,150,1,132,1,0,1,0,0,0,0,0
29900,3,39600,1,218,1,326,0,1,1,0,0,0,1,0
29900,4,71539,1,116,1,158,1,0,1,0,0,1,0,0
29900,6,69000,1,150,1,793,1,0,1,0,0,0,0,1
29900,6,115000,1,150,1,882,1,0,1,0,0,0,0,1
29900,2,26750,1,116,1,204,1,0,0,0,1,0,0,0
29900,1,11580,1,116,1,208,1,0,0,0,1,1,0,0
29900,1,8736,1,116,1,216,1,0,0,0,1,1,0,0
29900,1,13702,1,116,1,180,1,0,0,0,1,1,0,0
29900,2,79030,1,116,1,208,1,0,1,0,0,1,0,0
29900,6,128065,1,306,1,276,0,0,0,1,0,1,0,0
29900,3,28911,1,218,1,140,0,1,0,0,1,0,1,0
29900,1,21138,1,163,1,97,0,1,0,0,1,0,0,0
29900,3,47760,1,218,1,286,0,1,0,0,1,1,0,0
29900,3,14560,1,116,1,276,1,0,1,0,0,1,0,0
29950,5,76517,1,150,1,814,1,0,1,0,0,0,0,1
29980,1,19500,1,136,1,326,0,1,1,0,0,0,1,0
29990,3,19494,1,116,1,290,1,0,0,0,1,0,1,0
29990,5,102000,1,306,1,326,0,0,0,1,0,0,1,0
29990,2,33836,1,116,1,99,1,0,0,0,1,0,1,0
29990,3,56853,1,218,1,99,0,1,1,0,0,0,1,0
29990,1,27743,1,116,1,198,1,0,0,0,1,1,0,0
29990,1,27743,1,116,1,205,1,0,0,0,1,1,0,0
29999,6,75000,1,163,1,495,1,0,0,1,0,0,0,1
29999,4,27251,1,218,1,326,0,1,1,0,0,0,1,0
29999,4,27251,1,218,1,861,0,1,1,0,0,0,0,1
29999,4,27251,1,218,1,99,0,1,1,0,0,0,1,0
30090,0,0,1,136,1,23,0,0,0,0,0,0,0,0
30090,0,0,1,136,1,23,0,0,0,0,0,0,0,0
30400,2,43164,1,218,1,23,0,1,0,0,1,0,0,0
30400,1,11858,1,116,1,233,1,0,0,0,1,1,0,0
30400,1,11858,1,116,1,177,1,0,0,0,1,1,0,0
30400,1,11858,1,116,1,177,1,0,0,0,1,1,0,0
30500,2,6400,1,163,1,299,0,1,0,0,1,1,0,0
30500,1,17740,1,116,1,611,1,0,0,0,1,0,0,1
30500,1,17815,1,116,1,307,1,0,0,0,1,0,0,1
30500,1,13156,1,116,1,307,1,0,0,0,1,0,0,1
30500,3,77500,1,116,1,651,1,0,1,0,0,0,0,1
30500,1,12456,1,116,1,307,1,0,0,0,1,0,0,1
30699,4,38529,1,224,1,490,0,0,1,0,0,0,0,1
30699,3,38342,1,116,1,490,1,0,1,0,0,0,0,1
30700,2,7309,1,136,1,127,0,1,0,0,1,0,0,0
30799,3,72456,1,116,1,490,1,0,1,0,0,0,0,1
30800,2,11200,1,136,1,299,0,1,0,0,1,1,0,0
30800,4,60379,1,136,1,40,0,0,1,0,0,0,0,0
30800,3,35087,1,116,1,25,1,0,1,0,0,0,0,0
30870,2,15000,1,116,1,326,1,0,0,0,1,0,1,0
30900,2,15800,1,150,1,299,1,0,0,0,1,1,0,0
30900,4,7000,1,224,1,276,0,0,0,0,1,1,0,0
30900,1,23700,1,136,1,299,0,1,1,0,0,1,0,0
30900,1,19411,1,136,1,381,1,0,0,0,1,0,1,0
30900,1,19411,1,136,1,368,1,0,0,0,1,0,1,0
30900,3,38384,1,116,1,171,1,0,1,0,0,1,0,0
30900,3,49781,1,116,1,611,1,0,1,0,0,0,0,1
30900,2,15989,1,218,1,25,0,1,0,0,1,0,0,0
30900,3,48041,1,116,1,158,1,0,1,0,0,1,0,0
30900,1,10900,1,116,1,158,1,0,0,0,1,1,0,0
30900,3,37500,1,163,1,270,0,0,1,0,0,1,0,0
30900,2,28000,1,116,1,533,1,0,0,0,1,0,0,1
30900,2,15000,1,136,1,262,0,1,0,0,1,1,0,0
30900,3,67769,1,163,1,190,0,0,1,0,0,1,0,0
30900,4,83000,1,150,1,750,1,0,1,0,0,0,0,1
30900,1,23824,1,136,1,97,0,1,1,0,0,0,0,0
30900,6,78650,1,224,1,647,0,0,1,0,0,0,0,1
30900,0,6,1,116,1,25,1,0,0,0,1,0,0,0
30943,1,12928,1,136,1,326,1,0,0,0,1,0,1,0
30980,2,30958,1,163,1,196,1,0,1,0,0,1,0,0
30990,2,21025,1,218,1,198,0,1,0,0,1,1,0,0
30990,2,21025,1,218,1,205,0,1,0,0,1,1,0,0
30990,4,61056,1,150,1,99,1,0,1,0,0,0,1,0
30990,1,4186,1,136,1,198,0,1,0,0,1,1,0,0
30990,1,4186,1,136,1,205,0,1,0,0,1,1,0,0
30999,4,68818,1,150,1,750,1,0,0,0,1,0,0,1
31000,2,14200,1,150,1,299,1,0,0,0,1,1,0,0
31000,3,80085,1,150,1,86,1,0,1,0,0,0,0,0
31000,3,56000,1,116,1,160,1,0,1,0,0,0,1,0
31370,2,16000,1,116,1,326,1,0,0,0,1,0,1,0
31400,4,39632,1,116,1,86,1,0,1,0,0,0,0,0
31400,3,28000,1,150,1,204,1,0,0,0,1,0,0,0
31400,2,25000,1,116,1,162,1,0,1,0,0,1,0,0
31400,3,21890,1,116,1,208,1,0,1,0,0,1,0,0
31400,3,42420,1,218,1,165,0,1,1,0,0,1,0,0
31400,3,42420,1,218,1,177,0,1,1,0,0,1,0,0
31400,2,13520,1,218,1,233,0,1,0,0,1,1,0,0
31400,2,13520,1,218,1,177,0,1,0,0,1,1,0,0
31400,2,13520,1,218,1,177,0,1,0,0,1,1,0,0
31490,2,31000,1,116,1,326,1,0,1,0,0,0,1,0
31499,1,13009,1,116,1,490,1,0,1,0,0,0,0,1
31499,3,43883,1,116,1,490,1,0,1,0,0,0,0,1
31500,1,17447,1,136,1,68,0,1,0,0,1,0,0,0
31500,2,6,1,116,1,258,1,0,0,0,1,1,0,0
31500,4,50721,1,224,1,256,0,0,1,0,0,1,0,0
31500,2,53088,1,116,1,171,1,0,1,0,0,1,0,0
31500,3,54169,1,150,1,216,1,0,1,0,0,1,0,0
31500,2,6200,1,136,1,771,1,0,0,0,1,0,0,1
31500,2,8700,1,136,1,192,0,1,1,0,0,1,0,0
31500,2,8700,1,136,1,192,0,1,1,0,0,1,0,0
31500,2,10650,1,136,1,192,0,1,1,0,0,1,0,0
31590,0,0,1,116,1,23,1,0,0,0,0,0,0,0
31590,2,21611,1,218,1,198,0,1,0,0,1,1,0,0
31590,2,21611,1,218,1,205,0,1,0,0,1,1,0,0
31600,3,38727,1,224,1,233,0,0,1,0,0,1,0,0
31600,3,38727,1,224,1,177,0,0,1,0,0,1,0,0
31600,3,38727,1,224,1,177,0,0,1,0,0,1,0,0
31690,2,10306,1,163,1,196,1,0,1,0,0,1,0,0
31700,3,29608,1,116,1,185,1,0,1,0,0,1,0,0
31700,3,29608,1,116,1,205,1,0,1,0,0,1,0,0
31700,1,14728,1,136,1,97,0,1,1,0,0,0,0,0
31700,3,29608,1,116,1,177,1,0,1,0,0,1,0,0
31700,2,27709,1,116,1,164,1,0,1,0,0,0,1,0
31700,2,27709,1,116,1,132,1,0,1,0,0,0,0,0
31799,2,18796,1,218,1,490,0,1,1,0,0,0,0,1
31800,2,9400,1,136,1,299,0,1,0,0,1,1,0,0
31800,2,23000,1,116,1,775,1,0,0,0,1,0,0,1
31800,2,6372,1,116,1,276,1,0,1,0,0,1,0,0
31890,2,7242,1,163,1,196,1,0,1,0,0,1,0,0
31890,2,8202,1,163,1,196,1,0,1,0,0,1,0,0
31890,2,7497,1,163,1,196,1,0,1,0,0,1,0,0
31890,2,8319,1,163,1,196,1,0,1,0,0,1,0,0
31900,2,12200,1,163,1,299,0,1,0,0,1,1,0,0
31900,2,4900,1,163,1,299,0,1,0,0,1,1,0,0
31900,3,48600,1,163,1,256,0,0,1,0,0,1,0,0
31900,3,73000,1,150,1,204,1,0,1,0,0,0,0,0
31900,3,72476,1,150,1,106,1,0,1,0,0,0,0,0
31900,2,3200,1,116,1,299,1,0,1,0,0,1,0,0
31900,6,105900,1,306,1,154,0,0,0,1,0,1,0,0
31900,2,28029,1,136,1,623,1,0,0,0,1,0,0,1
31900,3,34508,1,150,1,25,1,0,1,0,0,0,0,0
31900,4,51212,1,218,1,99,0,1,0,0,0,0,1,0
31900,5,44000,1,150,1,514,1,0,1,0,0,0,0,1
31900,2,104000,1,150,1,930,1,0,1,0,0,0,0,1
31900,2,14704,1,116,1,368,1,0,0,0,1,0,0,1
31900,2,27682,1,116,1,162,1,0,1,0,0,1,0,0
31900,1,5988,1,136,1,177,0,1,0,0,1,1,0,0
31900,6,50000,1,150,1,180,1,0,1,0,0,1,0,0
31900,5,50000,1,150,1,919,1,0,1,0,0,0,0,1
31900,5,118000,1,150,1,852,1,0,1,0,0,0,0,1
31900,6,91425,1,306,1,111,0,0,0,1,0,1,0,0
31900,3,19000,1,163,1,262,0,0,1,0,0,1,0,0
31900,2,11665,1,163,1,533,0,0,0,0,1,0,0,1
31900,6,87500,1,306,1,177,0,0,0,1,0,1,0,0
31900,1,23818,1,136,1,97,0,1,1,0,0,0,0,0
31900,6,77000,1,306,1,83,0,0,0,1,0,0,1,0
31900,3,34280,1,136,1,121,1,0,1,0,0,1,0,0
31900,0,6,1,116,1,25,1,0,0,0,1,0,0,0
31900,2,48462,1,116,1,286,1,0,1,0,0,1,0,0
31990,2,9512,1,136,1,198,0,1,1,0,0,1,0,0
31990,2,9512,1,136,1,205,0,1,1,0,0,1,0,0
31990,1,24031,1,150,1,198,1,0,0,0,1,1,0,0
31990,1,24031,1,150,1,205,1,0,0,0,1,1,0,0
31990,2,40548,1,116,1,99,1,0,1,0,0,0,1,0
31990,6,56803,1,150,1,800,1,0,1,0,0,0,0,1
31999,6,115000,1,190,1,872,1,0,1,0,0,0,0,1
32000,2,25000,1,136,1,326,0,0,1,0,0,0,1,0
32000,3,50000,1,218,1,750,0,1,1,0,0,0,0,1
32350,2,17000,1,116,1,490,1,0,0,0,1,0,0,1
32400,1,19006,1,116,1,171,1,0,0,0,1,1,0,0
32400,2,11200,1,150,1,119,1,0,0,0,1,0,0,0
32400,2,24200,1,116,1,204,1,0,1,0,0,0,0,0
32450,4,69000,1,224,1,322,0,0,1,0,0,0,1,0
32490,2,4228,1,163,1,196,1,0,1,0,0,1,0,0
32500,2,20400,1,136,1,299,0,1,1,0,0,1,0,0
32500,3,58182,1,190,1,167,1,0,1,0,0,1,0,0
32500,2,15000,1,136,1,326,0,1,1,0,0,0,1,0
32500,2,20000,1,163,1,326,0,0,1,0,0,0,1,0
32500,3,58182,1,190,1,168,1,0,1,0,0,1,0,0
32500,3,41300,1,150,1,247,1,0,1,0,0,0,1,0
32500,1,12022,1,136,1,623,1,0,0,0,1,0,0,1
32500,0,2470,1,116,1,171,1,0,0,0,1,1,0,0
32500,2,58000,1,116,1,124,1,0,1,0,0,0,0,0
32500,1,15838,1,116,1,97,1,0,1,0,0,0,0,0
32500,1,17200,1,136,1,192,0,1,1,0,0,1,0,0
32500,1,17200,1,136,1,192,0,1,1,0,0,1,0,0
32500,1,23000,1,136,1,192,0,1,1,0,0,1,0,0
32590,1,18635,1,136,1,198,0,1,1,0,0,1,0,0
32590,1,18635,1,136,1,205,0,1,1,0,0,1,0,0
32599,3,34744,1,116,1,490,1,0,1,0,0,0,0,1
32700,1,30352,1,116,1,171,1,0,0,0,1,1,0,0
32700,2,28976,1,218,1,89,0,1,1,0,0,0,0,0
32700,1,10628,1,116,1,171,1,0,0,0,1,1,0,0
32800,2,23000,1,150,1,299,1,0,1,0,0,1,0,0
32800,1,11500,1,136,1,299,0,1,1,0,0,1,0,0
32800,2,25327,1,116,1,86,1,0,1,0,0,0,0,0
32800,2,6,1,116,1,377,1,0,0,0,1,0,1,0
32800,2,6,1,218,1,25,0,1,1,0,0,0,0,0
32900,1,11727,1,116,1,750,1,0,0,0,1,0,0,1
32900,5,72000,1,224,1,601,0,0,1,0,0,0,0,1
32900,2,35900,1,163,1,299,0,1,1,0,0,1,0,0
32900,3,28000,1,163,1,256,0,0,1,0,0,1,0,0
32900,2,13500,1,150,1,299,1,0,1,0,0,1,0,0
32900,1,11727,1,116,1,819,1,0,0,0,1,0,0,1
32900,2,23645,1,218,1,167,0,1,0,0,1,1,0,0
32900,3,45692,1,224,1,223,0,0,1,0,0,1,0,0
32900,1,11727,1,116,1,807,1,0,0,0,1,0,0,1
32900,1,11727,1,116,1,861,1,0,0,0,1,0,0,1
32900,3,49111,1,218,1,23,0,1,1,0,0,0,0,0
32900,5,101000,1,306,1,883,0,0,0,1,0,0,0,1
32900,2,11987,1,218,1,177,0,1,0,0,1,1,0,0
32900,2,9893,1,218,1,177,0,1,0,0,1,1,0,0
32900,1,20508,1,116,1,180,1,0,0,0,1,1,0,0
32900,2,23645,1,218,1,168,0,1,0,0,1,1,0,0
32900,2,11987,1,218,1,175,0,1,0,0,1,1,0,0
32900,2,9893,1,218,1,175,0,1,0,0,1,1,0,0
32900,5,56426,1,150,1,156,1,0,1,0,0,0,0,0
32900,2,21011,1,116,1,177,1,0,0,0,1,1,0,0
32900,3,32817,1,163,1,177,0,0,0,0,1,1,0,0
32900,2,11338,1,218,1,233,0,1,0,0,1,1,0,0
32900,3,52375,1,150,1,216,1,0,1,0,0,1,0,0
32900,2,11338,1,218,1,177,0,1,0,0,1,1,0,0
32900,2,5973,1,116,1,25,1,0,1,0,0,0,0,0
32900,2,11338,1,218,1,177,0,1,0,0,1,1,0,0
32900,5,72500,1,306,1,31,0,0,0,1,0,0,0,0
32900,1,6,1,116,1,25,1,0,0,0,1,0,0,0
32900,2,10400,1,116,1,276,1,0,1,0,0,1,0,0
32900,0,6,1,116,1,25,1,0,0,0,1,0,0,0
32900,0,6,1,116,1,25,1,0,0,0,1,0,0,0
32900,3,43000,1,218,1,286,0,1,1,0,0,1,0,0
32900,2,75413,1,116,1,286,1,0,1,0,0,1,0,0
32990,2,19801,1,218,1,198,0,1,0,0,1,1,0,0
32990,1,13382,1,136,1,198,0,1,1,0,0,1,0,0
32990,6,99999,1,306,1,276,0,0,0,1,0,1,0,0
32990,1,13382,1,136,1,205,0,1,1,0,0,1,0,0
32990,2,19801,1,218,1,205,0,1,0,0,1,1,0,0
32990,6,49980,1,306,1,275,0,0,0,1,0,1,0,0
32990,2,13410,1,136,1,276,0,1,1,0,0,1,0,0
32990,2,13410,1,136,1,276,0,1,1,0,0,1,0,0
32990,2,10668,1,218,1,198,0,1,1,0,0,1,0,0
32990,2,10668,1,218,1,205,0,1,1,0,0,1,0,0
33000,6,59573,1,306,1,132,0,0,0,1,0,0,0,0
33000,2,67965,1,150,1,750,1,0,0,0,1,0,0,1
33100,1,20574,1,116,1,216,1,0,0,0,1,1,0,0
33100,1,8053,1,116,1,171,1,0,0,0,1,1,0,0
33100,1,17365,1,116,1,171,1,0,0,0,1,1,0,0
33100,1,14043,1,116,1,171,1,0,0,0,1,1,0,0
33100,1,18301,1,116,1,216,1,0,0,0,1,1,0,0
33200,1,14322,1,116,1,168,1,0,0,0,1,1,0,0
33300,1,15720,1,116,1,65,1,0,0,0,1,0,0,0
33300,1,18232,1,116,1,171,1,0,0,0,1,1,0,0
33300,1,22082,1,116,1,97,1,0,1,0,0,0,0,0
33400,1,18800,1,116,1,16,1,0,0,0,1,0,0,0
33400,0,6,1,116,1,25,1,0,0,0,1,0,0,0
33400,1,15623,1,116,1,216,1,0,0,0,1,1,0,0
33499,3,69542,1,306,1,86,0,0,0,1,0,0,0,0
33499,3,69542,1,306,1,99,0,0,0,1,0,0,1,0
33499,3,69542,1,306,1,861,0,0,0,1,0,0,0,1
33499,3,69542,1,306,1,611,0,0,0,1,0,0,0,1
33499,3,69542,1,306,1,130,0,0,0,1,0,0,1,0
33500,2,12800,1,163,1,299,0,1,1,0,0,1,0,0
33500,4,37000,1,116,1,350,1,0,1,0,0,0,1,0
33500,2,31291,1,116,1,185,1,0,1,0,0,1,0,0
33500,1,5503,1,116,1,177,1,0,0,0,1,1,0,0
33500,3,33000,1,150,1,87,1,0,1,0,0,0,1,0
33500,1,20000,1,150,1,490,1,0,0,0,1,0,0,1
33500,2,5775,1,218,1,286,0,1,1,0,0,1,0,0
33590,0,0,1,150,1,23,1,0,0,0,0,0,0,0
33700,2,19350,1,116,1,167,1,0,1,0,0,1,0,0
33700,2,19350,1,116,1,168,1,0,1,0,0,1,0,0
33700,2,36484,1,116,1,233,1,0,1,0,0,1,0,0
33700,2,36484,1,116,1,177,1,0,1,0,0,1,0,0
33700,2,36484,1,116,1,177,1,0,1,0,0,1,0,0
33800,1,13926,1,116,1,196,1,0,0,0,1,1,0,0
33900,2,10400,1,163,1,299,0,1,1,0,0,1,0,0
33900,2,18300,1,163,1,299,0,1,1,0,0,1,0,0
33900,2,14200,1,150,1,299,1,0,1,0,0,1,0,0
33900,2,10600,1,136,1,299,0,1,1,0,0,1,0,0
33900,2,16500,1,136,1,299,0,1,1,0,0,1,0,0
33900,2,8600,1,163,1,299,0,1,1,0,0,1,0,0
33900,2,10500,1,163,1,299,0,1,1,0,0,1,0,0
33900,1,16285,1,116,1,724,1,0,0,0,1,0,0,1
33900,3,29950,1,150,1,204,1,0,0,0,1,0,0,0
33900,2,44000,1,136,1,843,1,0,0,0,1,0,0,1
33900,2,16100,1,218,1,40,0,1,1,0,0,0,0,0
33900,1,7504,1,116,1,216,1,0,0,0,1,1,0,0
33900,2,11700,1,163,1,141,0,1,1,0,0,1,0,0
33900,5,60000,1,150,1,611,1,0,1,0,0,0,0,1
33900,5,34548,1,190,1,177,0,0,1,0,0,1,0,0
33900,5,43362,1,190,1,156,0,0,1,0,0,0,0,0
33900,1,34000,1,116,1,883,1,0,1,0,0,0,0,1
33900,2,29000,1,150,1,133,1,0,1,0,0,0,0,0
33900,2,6,1,116,1,16,1,0,0,0,1,0,0,0
33900,2,98217,1,150,1,216,1,0,1,0,0,1,0,0
33900,1,10,1,116,1,216,1,0,1,0,0,1,0,0
33900,3,73460,1,190,1,216,1,0,1,0,0,1,0,0
33900,2,16635,1,136,1,276,0,1,1,0,0,1,0,0
33900,2,18500,1,163,1,262,0,1,1,0,0,1,0,0
33900,2,9000,1,163,1,262,0,1,1,0,0,1,0,0
33900,2,13800,1,163,1,262,0,1,1,0,0,1,0,0
33900,2,24596,1,218,1,177,0,1,0,0,1,1,0,0
33900,2,48000,1,116,1,772,1,0,0,0,1,0,0,1
33900,2,6,1,218,1,25,0,1,1,0,0,0,0,0
33980,2,6880,1,116,1,521,1,0,1,0,0,0,0,1
33990,3,35855,1,150,1,750,1,0,1,0,0,0,0,1
33990,2,13046,1,136,1,99,0,1,1,0,0,0,1,0
33990,2,28818,1,218,1,99,0,1,0,0,1,0,1,0
33990,6,109000,1,306,1,752,0,0,0,1,0,0,0,1
33990,1,20150,1,116,1,99,1,0,1,0,0,0,1,0
33990,2,21033,1,150,1,198,1,0,1,0,0,1,0,0
33990,1,11769,1,136,1,276,0,1,1,0,0,1,0,0
33990,6,49000,1,306,1,326,0,0,0,1,0,0,1,0
33990,1,11769,1,136,1,276,0,1,1,0,0,1,0,0
33990,2,39500,1,116,1,326,1,0,1,0,0,0,1,0
33990,2,13410,1,136,1,276,0,1,1,0,0,1,0,0
33999,3,38858,1,224,1,86,0,0,1,0,0,0,0,0
33999,3,38858,1,224,1,99,0,0,1,0,0,0,1,0
33999,3,38858,1,224,1,25,0,0,1,0,0,0,0,0
33999,3,38858,1,224,1,611,0,0,1,0,0,0,0,1
33999,3,38858,1,224,1,283,0,0,1,0,0,1,0,0
33999,3,38858,1,224,1,861,0,0,1,0,0,0,0,1
33999,3,38858,1,224,1,326,0,0,1,0,0,0,1,0
33999,3,38858,1,224,1,177,0,0,1,0,0,1,0,0
34000,1,12454,1,116,1,208,1,0,0,0,1,1,0,0
34200,1,13200,1,116,1,65,1,0,0,0,1,0,0,0
34200,1,16715,1,116,1,177,1,0,0,0,1,1,0,0
34400,2,19105,1,116,1,65,1,0,1,0,0,0,0,0
34400,1,18000,1,136,1,134,0,0,1,0,0,1,0,0
34400,2,29500,1,218,1,204,0,1,1,0,0,0,0,0
34400,0,6,1,116,1,25,1,0,1,0,0,0,0,0
34400,0,6,1,116,1,25,1,0,1,0,0,0,0,0
34400,0,6,1,116,1,25,1,0,1,0,0,0,0,0
34500,3,8850,1,136,1,152,0,0,0,0,1,1,0,0
34500,6,74000,1,306,1,184,0,0,0,1,0,1,0,0
34500,2,8500,1,116,1,202,1,0,1,0,0,0,1,0
34500,1,16979,1,116,1,208,1,0,1,0,0,1,0,0
34600,1,11156,1,116,1,65,1,0,0,0,1,0,0,0
34600,1,18766,1,116,1,196,1,0,0,0,1,1,0,0
34699,6,28970,1,306,1,86,0,0,0,1,0,0,0,0
34699,6,28970,1,306,1,611,0,0,0,1,0,0,0,1
34699,6,28970,1,306,1,99,0,0,0,1,0,0,1,0
34699,6,28970,1,306,1,326,0,0,0,1,0,0,1,0
34699,6,28970,1,306,1,283,0,0,0,1,0,1,0,0
34699,6,28970,1,306,1,25,0,0,0,1,0,0,0,0
34700,1,17180,1,116,1,86,1,0,0,0,1,0,0,0
34700,2,27763,1,116,1,104,1,0,1,0,0,0,1,0
34700,2,21919,1,116,1,104,1,0,1,0,0,0,1,0
34800,2,15679,1,218,1,175,0,1,0,0,1,1,0,0
34800,3,22670,1,218,1,488,0,1,0,0,1,0,0,1
34800,1,12401,1,116,1,208,1,0,1,0,0,1,0,0
34800,1,11558,1,116,1,208,1,0,1,0,0,1,0,0
34890,1,17300,1,150,1,708,1,0,1,0,0,0,0,1
34890,2,9309,1,150,1,129,1,0,1,0,0,0,0,0
34890,2,16160,1,150,1,129,1,0,1,0,0,0,0,0
34890,2,29906,1,150,1,129,1,0,1,0,0,0,0,0
34899,2,38090,1,150,1,130,1,0,1,0,0,0,1,0
34899,2,38090,1,150,1,86,1,0,1,0,0,0,0,0
34899,2,38090,1,150,1,283,1,0,1,0,0,1,0,0
34899,2,38090,1,150,1,861,1,0,1,0,0,0,0,1
34900,5,5250,1,224,1,487,0,1,1,0,0,0,0,1
34900,2,14173,1,116,1,214,1,0,1,0,0,1,0,0
34900,2,16381,1,116,1,214,1,0,1,0,0,1,0,0
34900,2,18276,1,116,1,177,1,0,1,0,0,1,0,0
34900,6,66000,1,306,1,326,0,0,0,1,0,0,1,0
34900,2,30511,1,116,1,40,1,0,1,0,0,0,0,0
