Prezzo,Anni,Chilometraggio,Cambio,CV,Venditore,Distanza,is_Diesel vs Benzina,is_GPL vs Benzina,is_Ibrido vs Benzina,is_Elettrico vs Benzina,is_sport vs base,is_performance vs base,is_middle vs base,is NO vs NE,is Centro vs NE,is Sud_Isole vs NE
11490,4,129000,0,102,1,588,1,0,0,0,0,0,0,0,0,1
11980,0,47,0,102,1,82,0,0,0,0,0,0,0,0,1,0
11150,3,74505,0,102,1,177,0,0,0,0,0,0,0,1,0,0
11800,5,70371,0,102,1,105,0,0,0,0,0,0,1,0,1,0
11999,5,97000,0,102,0,204,0,0,0,0,1,0,0,1,0,0
11900,4,113000,0,102,0,350,0,1,0,0,0,0,0,0,1,0
11290,5,170000,0,102,1,607,1,0,0,0,0,0,0,0,0,1
11290,5,170000,0,102,1,848,1,0,0,0,0,0,0,0,0,1
11899,3,64000,0,102,1,326,0,0,0,0,0,0,0,0,1,0
11990,5,61000,0,102,1,68,0,0,0,0,0,0,1,0,0,0
11500,3,70986,0,102,1,31,0,0,0,0,0,0,1,0,0,0
11600,4,79156,0,102,1,291,0,0,0,0,0,0,1,0,1,0
11450,4,91000,0,102,1,226,0,0,0,0,0,0,1,0,0,0
11490,4,110000,0,102,1,815,0,0,0,0,0,0,1,0,0,1
11980,0,12,0,102,1,82,0,0,0,0,1,0,0,0,1,0
11300,2,7260,0,102,1,64,0,0,0,0,0,0,1,1,0,0
13890,3,48000,1,102,1,196,0,0,0,0,0,0,0,1,0,0
13950,4,59890,1,102,1,177,0,0,0,0,0,0,1,1,0,0
12999,1,12500,0,102,0,514,0,0,0,0,1,0,0,0,0,1
13500,1,11377,0,102,1,286,0,0,0,0,1,0,0,1,0,0
13500,1,17017,0,102,1,286,0,0,0,0,1,0,0,1,0,0
12740,2,30837,0,102,1,103,0,0,0,0,1,0,0,0,0,0
12740,2,30837,0,102,1,190,0,0,0,0,1,0,0,1,0,0
12500,3,11083,0,102,1,276,0,0,0,0,0,0,1,1,0,0
12700,3,32926,0,102,1,219,0,0,0,0,0,0,0,0,0,0
12490,1,29000,0,102,1,176,0,0,0,0,0,0,1,1,0,0
12900,3,42694,0,102,1,134,1,0,0,0,0,0,1,1,0,0
12490,1,32000,0,102,1,176,0,0,0,0,0,0,1,1,0,0
12950,1,1,0,102,1,276,0,0,0,0,0,0,0,1,0,0
12900,3,50400,0,102,1,222,0,0,0,0,0,0,1,1,0,0
12490,1,44000,0,102,1,176,0,0,0,0,0,0,1,1,0,0
12450,3,30396,0,102,1,142,0,0,0,0,0,0,1,1,0,0
12500,3,28093,0,102,1,782,0,0,0,0,0,0,0,0,0,1
12955,3,26435,0,102,1,166,0,0,0,0,0,0,0,1,0,0
12450,3,25500,0,102,1,142,0,0,0,0,0,0,1,1,0,0
12250,4,71239,1,102,1,160,0,0,0,0,0,0,1,1,0,0
12900,5,38410,0,102,1,87,0,0,0,0,0,0,1,0,1,0
12500,2,80000,0,102,1,67,0,0,0,0,0,0,1,1,0,0
12490,1,28000,0,102,1,176,0,0,0,0,1,0,0,1,0,0
12500,0,1,0,102,1,189,0,0,0,0,0,0,0,1,0,0
12980,0,44,0,102,1,82,0,0,0,0,1,0,0,0,1,0
12490,1,29000,0,102,1,176,0,0,0,0,0,0,1,1,0,0
13000,1,16000,0,102,1,159,0,0,0,0,1,0,0,1,0,0
13000,3,35000,0,102,0,133,0,0,0,0,1,0,0,0,1,0
12200,3,38500,0,102,0,278,0,0,0,0,0,0,1,1,0,0
12900,0,1,0,102,1,495,0,0,0,0,0,0,0,0,0,1
12740,2,30837,0,102,1,137,0,0,0,0,1,0,0,0,0,0
12950,3,39403,0,102,1,87,0,0,0,0,1,0,0,0,1,0
12999,3,61480,0,102,0,490,1,0,0,0,1,0,0,0,0,1
12900,3,18500,0,102,0,236,0,0,0,0,0,0,0,1,0,0
12290,3,22000,0,102,1,149,0,0,0,0,0,0,0,1,0,0
12200,4,35000,0,102,1,177,0,0,0,0,0,0,1,1,0,0
12500,4,45000,0,102,0,214,0,0,0,0,1,0,0,1,0,0
12500,5,44000,0,102,0,270,0,0,0,0,0,0,1,1,0,0
12400,4,57000,0,102,1,129,0,0,0,0,0,0,1,1,0,0
12950,3,15417,0,102,1,174,0,0,0,0,0,0,0,1,0,0
12900,3,42599,0,102,1,189,1,0,0,0,0,0,1,1,0,0
12500,5,69000,1,102,1,339,0,0,0,0,0,0,1,0,1,0
12740,2,30837,0,102,1,129,0,0,0,0,1,0,0,0,0,0
12950,1,1000,0,102,1,326,0,0,0,0,0,0,0,0,1,0
12500,3,47800,0,102,1,200,0,0,0,0,0,0,1,1,0,0
12500,2,6000,0,102,0,169,0,0,0,0,0,0,0,1,0,0
12990,2,30000,0,102,1,288,0,0,0,0,0,0,1,1,0,0
12990,3,39931,0,102,1,326,0,0,0,0,0,0,1,0,1,0
13000,2,23000,0,102,0,229,0,0,0,0,0,0,1,0,1,0
12300,5,74600,1,102,0,37,0,0,0,0,1,0,0,0,0,0
12300,3,101961,0,102,1,119,1,0,0,0,1,0,0,1,0,0
12900,3,69406,0,102,1,98,1,0,0,0,0,0,1,0,1,0
12800,4,45000,0,102,0,328,1,0,0,0,0,0,1,0,0,1
13000,2,33700,0,102,0,278,1,0,0,0,0,0,0,1,0,0
12800,4,37780,1,102,0,498,0,0,0,0,0,0,0,0,0,1
12500,4,23000,0,102,0,326,0,0,0,0,0,0,1,0,1,0
13000,4,65000,1,102,0,215,0,0,0,0,1,0,0,1,0,0
12950,1,19962,0,102,1,276,0,0,0,0,0,0,0,1,0,0
12990,5,45126,1,102,1,326,0,0,0,0,0,0,1,0,1,0
12900,3,32272,0,102,1,276,0,0,0,0,0,0,1,1,0,0
12900,3,61200,0,102,0,87,1,0,0,0,0,0,1,0,1,0
12490,4,46611,1,102,1,276,0,0,0,0,1,0,0,1,0,0
13000,5,61840,0,102,1,150,1,0,0,0,0,0,1,0,1,0
12950,1,20683,0,102,1,276,0,0,0,0,0,0,0,1,0,0
12500,4,72000,0,102,0,495,1,0,0,0,1,0,0,0,0,1
12400,5,30189,0,102,1,231,0,0,0,0,0,0,1,0,0,0
12500,3,32000,0,102,0,326,0,0,0,0,0,0,0,0,1,0
12900,2,40184,0,102,1,185,0,0,0,0,0,0,0,1,0,0
12900,3,51486,0,102,1,276,0,0,0,0,0,0,1,1,0,0
12900,3,49128,0,102,1,326,0,0,0,0,1,0,0,0,1,0
12800,5,50000,1,102,0,505,0,0,0,0,0,0,0,0,0,1
12500,5,77450,0,102,0,404,1,0,0,0,1,0,0,0,1,0
12800,3,79974,0,102,1,108,0,0,0,0,1,0,0,0,0,0
12900,3,16000,0,102,1,202,0,0,0,0,0,0,1,1,0,0
12999,2,15000,0,102,1,326,0,0,0,0,0,0,1,0,1,0
12500,4,83000,0,102,1,111,0,0,0,0,1,0,0,1,0,0
12500,4,83000,0,102,0,120,0,0,0,0,1,0,0,0,0,0
13000,3,49188,0,102,1,68,0,0,0,0,0,0,1,0,0,0
12490,5,49000,0,102,0,326,0,0,0,0,0,0,1,0,1,0
12500,4,55000,0,102,0,85,0,0,0,0,0,0,0,0,1,0
13000,3,49188,0,102,1,163,0,0,0,0,0,0,1,0,0,0
12300,4,73910,0,102,1,263,0,0,0,0,0,0,1,0,1,0
13000,4,80000,1,102,0,141,1,0,0,0,1,0,0,1,0,0
13000,4,75000,0,102,0,91,0,0,0,0,0,0,1,0,1,0
12900,3,18000,0,102,0,104,0,0,0,0,0,0,0,0,1,0
12299,4,60028,0,102,1,25,0,0,0,0,0,0,1,0,0,0
12500,3,25691,0,102,1,106,0,0,0,0,0,0,0,0,1,0
12490,2,27000,0,102,1,495,0,0,0,0,0,0,1,0,0,1
12900,2,16485,0,102,1,299,0,0,0,0,0,0,0,0,0,1
12300,2,40931,0,102,1,105,0,0,0,0,0,0,0,0,1,0
12900,4,80000,0,102,1,511,1,0,0,0,1,0,0,0,0,1
12500,3,80000,0,102,0,490,1,0,0,0,1,0,0,0,0,1
12950,3,15417,0,102,1,177,0,0,0,0,0,0,0,1,0,0
12790,4,55621,0,102,1,68,0,0,0,0,0,0,1,0,0,0
12600,5,64000,0,102,1,196,1,0,0,0,1,0,0,1,0,0
12300,5,70790,1,102,1,65,0,0,0,0,0,0,1,0,0,0
12900,3,28000,0,102,1,200,0,0,0,0,0,0,1,1,0,0
12850,3,25805,0,102,1,824,0,0,0,0,0,0,1,0,0,1
12700,3,69885,0,102,1,239,0,0,0,0,0,0,1,0,0,0
12890,3,17335,0,102,1,276,0,0,0,0,0,0,1,1,0,0
12950,3,15417,0,102,1,177,0,0,0,0,0,0,0,1,0,0
12900,2,25533,0,102,1,484,0,0,0,0,0,0,0,0,0,1
12890,3,41864,0,102,1,346,0,0,0,0,0,0,0,0,0,1
13000,4,60000,0,102,0,65,0,0,0,0,0,0,0,0,0,0
12490,2,17000,0,102,1,598,0,0,0,0,0,0,1,0,0,1
12300,5,79221,0,102,1,505,1,0,0,0,0,0,0,0,0,1
12500,3,65870,0,102,1,219,0,0,0,0,0,0,1,1,0,0
12400,3,37230,0,102,1,764,0,0,0,0,0,0,1,0,0,1
12950,4,53785,0,102,1,500,0,0,0,0,0,0,1,0,0,1
12700,4,73400,0,102,1,100,0,0,0,0,0,0,1,1,0,0
12500,4,35000,0,102,0,505,1,0,0,0,0,0,0,0,0,1
12900,5,71655,0,102,1,87,0,0,0,0,0,0,1,0,1,0
12500,3,45000,0,102,0,326,0,0,0,0,1,0,0,0,1,0
12300,3,85000,0,102,1,511,1,0,0,0,0,0,1,0,0,1
12900,4,38000,0,102,1,337,0,0,0,0,0,0,1,0,1,0
12250,3,49000,0,102,1,326,0,0,0,0,0,0,1,0,1,0
12750,5,33671,0,102,1,177,0,0,0,0,0,0,1,1,0,0
12500,3,45000,0,102,0,533,0,0,0,0,0,0,1,0,0,1
13000,4,53000,1,102,0,65,0,0,0,0,0,0,1,0,0,0
13000,5,41000,0,102,0,214,0,0,0,0,0,0,1,0,0,0
13000,4,52365,0,102,0,172,0,0,0,0,0,0,0,1,0,0
12500,4,50000,0,102,0,40,1,0,0,0,0,0,0,0,0,0
12900,3,24330,0,102,1,149,0,0,0,0,0,0,0,0,0,0
12899,3,43300,0,102,1,656,0,0,0,0,0,0,0,0,0,1
12490,3,32009,0,102,1,468,0,0,0,0,0,0,1,0,0,1
12500,4,29000,0,102,0,99,0,0,0,0,0,0,1,0,1,0
13000,2,32500,0,102,0,436,0,0,0,0,0,0,0,0,0,1
12490,4,64874,0,102,1,184,0,0,0,0,1,0,0,1,0,0
12900,3,35000,0,102,1,228,0,0,0,0,0,0,0,0,1,0
13000,3,49188,0,102,1,127,0,0,0,0,0,0,1,0,0,0
12500,3,55000,0,102,0,27,0,0,0,0,0,0,0,0,0,0
12400,4,68000,0,102,1,121,0,0,0,0,1,0,0,0,0,0
12500,5,49000,0,102,1,259,0,0,0,0,0,0,1,1,0,0
12600,4,61000,0,102,0,95,0,0,0,0,0,0,1,0,0,0
13000,4,65000,0,102,0,177,0,0,0,0,1,0,0,1,0,0
12990,5,60000,1,102,1,498,0,0,0,0,1,0,0,0,0,1
12900,4,35700,0,102,1,77,0,0,0,0,0,0,1,0,0,0
12850,4,45000,0,102,1,65,0,0,0,0,1,0,0,0,0,0
12500,5,37969,0,102,1,208,0,0,0,0,0,0,0,1,0,0
12500,4,34553,0,102,0,177,0,0,0,0,0,0,1,1,0,0
12790,5,60000,0,102,1,111,0,0,0,0,0,0,1,1,0,0
12400,4,40000,0,102,1,159,0,0,0,0,0,0,1,1,0,0
12400,4,39838,0,102,1,202,0,0,0,0,0,0,1,1,0,0
12900,5,62807,0,102,1,358,1,0,0,0,0,0,0,0,1,0
12900,4,61000,0,102,1,200,0,0,0,0,0,0,1,1,0,0
12500,3,63000,0,102,0,429,0,0,0,0,0,0,1,0,1,0
12990,0,43500,0,102,0,503,0,0,0,0,0,0,1,0,0,1
13000,3,45000,0,102,0,326,0,0,0,0,1,0,0,0,1,0
12400,3,35200,0,102,1,31,0,0,0,0,0,0,1,0,0,0
12450,4,45070,0,102,1,105,0,0,0,0,0,0,0,0,1,0
12900,4,33433,0,102,1,25,0,0,0,0,0,0,1,0,0,0
12900,3,17170,0,102,1,198,0,0,0,0,0,0,0,1,0,0
13000,3,19570,0,102,1,837,0,0,0,0,0,0,1,0,0,1
12800,5,80000,0,102,1,498,0,0,0,0,1,0,0,0,0,1
12400,4,32700,0,102,1,182,0,0,0,0,0,0,1,1,0,0
12900,3,29900,0,102,1,200,0,0,0,0,0,0,1,1,0,0
12700,5,146000,0,102,0,291,1,0,0,0,1,0,0,0,1,0
12900,5,64055,0,102,1,259,0,0,0,0,0,0,1,1,0,0
12500,4,47839,0,102,1,121,0,0,0,0,0,0,0,1,0,0
12990,5,60000,0,102,1,170,0,0,0,0,0,0,1,1,0,0
12900,4,56000,0,102,1,127,0,0,0,0,0,0,0,0,0,0
12990,2,47401,0,102,1,782,0,0,0,0,0,0,0,0,0,1
12599,2,32104,0,102,1,177,0,0,0,0,0,0,0,1,0,0
12900,4,50000,0,102,1,217,0,0,0,0,0,0,0,0,0,0
12950,4,69000,0,102,1,161,0,0,0,0,0,0,1,0,0,0
12750,5,33671,0,102,1,177,0,0,0,0,0,0,1,1,0,0
12699,2,18000,0,102,1,504,0,0,0,0,0,0,1,0,0,1
12900,5,65900,0,102,1,137,0,0,0,0,1,0,0,1,0,0
13000,4,38577,0,102,0,222,0,0,0,0,0,0,0,1,0,0
12300,4,73910,0,102,1,315,0,0,0,0,0,0,1,0,0,1
12900,4,36000,0,102,1,286,0,0,0,0,0,0,0,1,0,0
12700,4,45000,0,102,1,500,0,0,0,0,0,0,1,0,0,1
12900,3,45000,0,102,1,23,0,0,0,0,0,0,1,0,0,0
12500,4,105000,0,102,0,448,1,0,0,0,1,0,0,0,0,1
12490,4,38373,0,102,1,271,0,0,0,0,0,0,1,1,0,0
12500,5,70000,1,102,0,597,0,0,0,0,0,0,0,0,0,1
12900,4,54835,0,102,1,216,0,0,0,0,0,0,1,1,0,0
12600,5,112500,0,102,1,611,1,0,0,0,0,0,0,0,0,1
12900,4,77900,0,102,1,611,0,0,0,0,0,0,1,0,0,1
12850,3,38850,0,102,1,177,0,0,0,0,0,0,0,1,0,0
12500,3,62235,0,102,1,276,0,0,0,0,0,0,0,1,0,0
13000,4,50000,0,102,0,326,0,0,0,0,0,0,0,0,1,0
12900,3,60000,0,102,1,55,0,0,0,0,0,0,0,0,0,0
12800,5,48000,0,102,0,788,0,0,0,0,0,0,1,0,0,1
12200,4,75069,0,102,1,242,0,0,0,0,0,0,0,1,0,0
12950,5,89489,0,102,1,163,1,0,0,0,0,0,0,0,0,0
12500,4,48275,0,102,1,83,0,0,0,0,0,0,1,0,1,0
12455,4,57425,0,102,1,166,0,0,0,0,0,0,0,1,0,0
12199,3,122846,0,102,1,177,1,0,0,0,0,0,1,1,0,0
12900,3,50100,0,102,1,93,0,0,0,0,0,0,0,0,1,0
12900,3,38000,0,102,1,83,0,0,0,0,0,0,0,0,0,0
12200,3,49500,0,102,1,200,0,0,0,0,0,0,1,1,0,0
12950,5,89489,0,102,1,201,1,0,0,0,0,0,0,0,0,0
12400,4,44033,0,102,1,202,0,0,0,0,0,0,0,1,0,0
12500,3,39427,0,102,1,490,0,0,0,0,0,0,0,0,0,1
12800,4,95000,0,102,1,791,1,0,0,0,0,0,0,0,0,1
12500,5,69890,0,102,0,463,0,0,0,0,0,0,0,0,0,1
12500,4,64040,0,102,1,93,0,0,0,0,0,0,1,0,1,0
12750,5,33671,0,102,1,174,0,0,0,0,0,0,1,1,0,0
13000,4,65508,1,102,1,83,0,0,0,0,0,0,0,0,1,0
13000,3,49188,0,102,1,101,0,0,0,0,0,0,1,0,0,0
12700,3,50490,0,102,1,112,0,0,0,0,0,0,0,0,0,0
12670,4,57590,0,102,0,299,0,0,0,0,0,0,1,1,0,0
12900,4,26833,0,102,1,611,0,0,0,0,0,0,0,0,0,1
13000,4,48588,0,102,0,757,0,0,0,0,0,0,0,0,0,1
12200,3,68000,0,102,1,337,0,0,0,0,0,0,0,0,1,0
13000,5,81000,0,102,0,326,0,0,0,0,1,0,0,0,1,0
12900,4,31100,0,102,1,222,0,0,0,0,0,0,1,1,0,0
12500,4,70000,0,102,0,798,0,0,0,0,0,0,1,0,0,1
12900,5,127759,0,102,1,715,1,0,0,0,0,0,0,0,0,1
12450,3,22617,0,102,1,326,0,0,0,0,0,0,1,0,1,0
12900,4,74000,1,102,1,638,0,0,0,0,1,0,0,0,0,1
12900,4,48800,0,102,1,276,0,0,0,0,0,0,1,1,0,0
12300,4,59000,0,102,1,177,0,0,0,0,0,0,0,1,0,0
12290,4,66000,0,102,1,137,0,0,0,0,0,0,1,0,0,0
12800,4,57000,0,102,1,337,0,0,0,0,0,0,1,0,1,0
12300,5,65000,0,102,0,500,0,0,0,0,0,0,1,0,0,1
12300,5,70687,0,102,1,104,0,0,0,0,0,0,1,0,1,0
12900,4,54600,0,102,1,326,0,0,0,0,0,0,0,0,1,0
12900,4,53692,0,102,1,137,0,0,0,0,0,0,0,1,0,0
12500,5,87000,0,102,0,215,1,0,0,0,1,0,0,1,0,0
12800,3,49080,0,102,1,93,0,0,0,0,0,0,1,0,1,0
12900,4,71250,0,102,1,283,0,0,0,0,0,0,1,1,0,0
12800,3,58962,0,102,1,160,0,0,0,0,0,0,0,0,0,0
12900,5,42689,0,102,1,214,0,0,0,0,0,0,1,1,0,0
12400,3,49000,0,102,1,31,0,0,0,0,0,0,1,0,0,0
13000,4,90000,0,102,0,214,0,0,0,0,0,0,0,0,1,0
12800,4,60000,0,102,1,245,0,0,0,0,0,0,1,1,0,0
12900,3,43767,0,102,1,83,0,0,0,0,0,0,0,0,1,0
12500,4,62665,0,102,1,93,0,0,0,0,0,0,0,0,1,0
12300,4,61000,0,102,1,81,0,0,0,0,0,0,0,0,0,0
12900,3,85056,0,102,1,276,0,0,0,0,0,0,1,1,0,0
12800,5,141000,0,102,1,843,1,0,0,0,0,0,1,0,0,1
12700,4,46621,0,102,1,93,0,0,0,0,0,0,0,0,1,0
12950,4,62281,0,102,1,245,0,0,0,0,0,0,1,1,0,0
12700,4,89059,0,102,1,214,1,0,0,0,0,0,0,1,0,0
12900,5,37000,0,102,1,326,0,0,0,0,0,0,0,0,1,0
12900,3,50814,0,102,1,198,0,0,0,0,0,0,0,1,0,0
12500,3,68000,0,102,1,177,0,0,0,0,0,0,1,1,0,0
12699,3,41697,0,102,1,326,0,0,0,0,0,0,1,0,1,0
12500,5,72396,0,102,1,106,0,0,0,0,0,0,0,0,1,0
12200,4,67098,0,102,1,163,0,0,0,0,0,0,0,0,0,0
12200,4,67098,0,102,1,201,0,0,0,0,0,0,0,0,0,0
13000,3,40000,0,102,0,814,0,0,0,0,0,0,0,0,0,1
12490,1,40000,0,102,1,176,0,0,0,0,0,0,1,1,0,0
14800,1,15000,0,102,1,286,0,0,0,0,1,0,0,0,1,0
14800,1,21714,0,102,1,163,0,0,0,0,1,0,0,0,0,0
15400,0,10,0,102,1,25,0,0,0,0,1,0,0,0,0,0
13500,1,20000,0,102,1,486,0,0,0,0,1,0,0,0,0,1
14490,1,14980,0,102,1,99,0,0,0,0,1,0,0,0,1,0
13500,3,60000,0,102,0,326,0,0,0,0,0,0,0,0,1,0
13990,2,22500,0,102,1,122,0,0,0,0,1,0,0,0,0,0
13500,3,31000,0,102,0,214,0,0,0,0,0,0,0,1,0,0
13500,0,1,0,102,1,127,0,0,0,0,0,0,1,0,0,0
13500,4,42700,1,102,1,117,0,0,0,0,1,0,0,0,0,0
13900,4,21500,0,102,1,326,1,0,0,0,0,0,0,0,1,0
13100,1,18200,0,102,1,276,0,0,0,0,1,0,0,1,0,0
13900,0,1,0,102,1,326,0,0,0,0,0,0,0,0,1,0
13500,1,13448,0,102,1,286,0,0,0,0,1,0,0,1,0,0
13290,3,5340,0,102,1,377,0,0,0,0,0,0,1,0,0,1
13700,3,85073,0,102,1,239,1,0,0,0,0,0,0,0,0,0
13900,2,51600,0,102,1,383,0,0,0,0,1,0,0,0,1,0
13300,3,57000,0,102,1,222,0,0,0,0,0,0,1,1,0,0
13450,4,72105,1,102,1,201,0,0,0,0,0,0,1,1,0,0
13900,2,42892,0,102,1,239,0,0,0,0,0,0,1,0,0,0
13900,0,1,0,102,1,326,0,0,0,0,0,0,0,0,1,0
13900,3,52536,0,102,1,928,1,0,0,0,0,0,0,0,0,1
13500,3,36306,0,102,1,177,0,0,0,0,1,0,0,1,0,0
13490,1,22285,0,102,1,488,0,0,0,0,0,0,0,0,0,1
13750,3,36441,0,102,1,326,1,0,0,0,0,0,1,0,1,0
13950,3,57463,0,102,1,177,0,0,0,0,0,0,1,1,0,0
13800,2,16000,0,102,1,95,0,0,0,0,1,0,0,0,1,0
13900,3,43000,1,102,1,86,0,0,0,0,0,0,0,0,0,0
13945,3,28529,1,102,1,750,0,0,0,0,0,0,0,0,0,1
13950,4,58000,1,102,1,142,0,0,0,0,1,0,0,1,0,0
13390,3,30876,0,102,1,87,0,0,0,0,0,0,1,1,0,0
13390,3,30876,0,102,1,86,0,0,0,0,0,0,1,0,0,0
13400,4,53000,0,102,1,213,0,0,0,0,0,0,1,0,1,0
13390,3,30876,0,102,1,326,0,0,0,0,0,0,1,0,1,0
13900,3,43000,1,102,1,326,0,0,0,0,0,0,0,0,1,0
13750,2,13020,0,102,1,99,0,0,0,0,0,0,1,0,1,0
13490,1,21395,0,102,1,478,0,0,0,0,0,0,0,0,0,1
13900,2,34200,0,102,1,177,0,0,0,0,0,0,0,1,0,0
13900,2,23253,0,102,1,102,0,0,0,0,0,0,0,1,0,0
13900,2,20500,0,102,1,102,0,0,0,0,0,0,0,1,0,0
13900,0,1,0,102,1,180,0,0,0,0,1,0,0,1,0,0
13600,1,20000,0,102,1,87,0,0,0,0,1,0,0,0,1,0
13200,3,27387,0,102,1,190,0,0,0,0,0,0,1,1,0,0
13990,1,15275,0,102,1,290,0,0,0,0,1,0,0,1,0,0
13990,1,18000,0,102,1,326,0,0,0,0,1,0,0,0,1,0
13990,2,9784,0,102,1,92,1,0,0,0,0,0,0,0,1,0
13990,1,13500,0,102,1,290,0,0,0,0,1,0,0,1,0,0
13900,1,9527,0,102,1,314,0,0,0,0,1,0,0,0,1,0
13100,5,45500,1,102,0,487,0,0,0,0,1,0,0,0,0,1
13500,1,14403,0,102,1,286,0,0,0,0,1,0,0,1,0,0
13500,0,1,0,102,1,189,0,0,0,0,1,0,0,1,0,0
13990,1,24000,0,102,1,326,0,0,0,0,1,0,0,0,1,0
13490,1,36000,0,102,1,326,0,0,0,0,1,0,0,0,1,0
13990,1,15275,0,102,1,290,0,0,0,0,1,0,0,1,0,0
13800,1,52000,1,102,0,65,0,0,0,0,0,0,1,0,0,0
13900,3,41672,0,102,1,201,1,0,0,0,1,0,0,1,0,0
13950,1,6040,0,102,1,106,0,0,0,0,1,0,0,0,0,0
13900,0,1,0,102,1,495,0,0,0,0,1,0,0,0,0,1
13500,2,36201,0,102,1,333,0,0,0,0,1,0,0,0,1,0
13500,2,9000,0,102,1,201,0,0,0,0,0,0,0,1,0,0
13200,2,33000,0,102,1,177,0,0,0,0,0,0,1,1,0,0
13990,1,19000,0,102,1,326,0,0,0,0,1,0,0,0,1,0
13900,2,42900,0,102,1,383,0,0,0,0,1,0,0,0,1,0
13350,3,34360,0,102,1,184,0,0,0,0,0,0,1,1,0,0
13900,1,9250,0,102,1,265,0,0,0,0,1,0,0,1,0,0
13400,2,29437,0,102,1,25,0,0,0,0,1,0,0,0,0,0
13700,3,74000,0,102,1,170,0,0,0,0,1,0,0,1,0,0
13900,5,61830,1,102,1,93,0,0,0,0,1,0,0,0,1,0
13490,3,53500,1,102,1,204,0,0,0,0,0,0,1,0,0,0
13200,4,18530,0,102,1,245,0,0,0,0,0,0,0,1,0,0
13900,1,10750,0,102,1,265,0,0,0,0,1,0,0,1,0,0
13400,3,34000,1,102,0,750,0,0,0,0,0,0,0,0,0,1
13500,3,55000,0,102,0,341,0,0,0,0,0,0,1,0,0,1
13500,4,50500,0,102,0,5,0,0,0,0,0,0,1,0,0,0
13500,2,53652,0,102,1,168,0,0,0,0,1,0,0,1,0,0
13499,1,27000,0,102,0,225,0,0,0,0,1,0,0,1,0,0
13850,3,69860,0,102,0,500,0,0,0,0,0,0,1,0,0,1
13200,4,68000,0,102,0,547,1,0,0,0,1,0,0,0,0,1
13900,2,19745,0,102,1,121,0,0,0,0,0,0,0,1,0,0
13900,3,28000,0,102,1,197,0,0,0,0,1,0,0,1,0,0
13800,4,71000,0,102,1,242,1,0,0,0,0,0,1,0,0,0
13400,4,82275,1,102,1,101,0,0,0,0,1,0,0,0,0,0
14000,3,24359,0,102,0,165,0,0,0,0,0,0,0,1,0,0
14000,5,40000,1,102,0,275,0,0,0,0,1,0,0,1,0,0
14000,5,58553,0,102,1,177,0,0,0,0,0,0,1,1,0,0
13900,3,27226,0,102,1,103,0,0,0,0,1,0,0,0,0,0
13500,5,87000,0,102,0,126,1,0,0,0,1,0,0,0,1,0
13500,1,12000,0,102,0,606,0,0,0,0,0,0,0,0,0,1
13390,3,20000,0,102,0,326,0,0,0,0,0,0,0,0,1,0
13990,4,71000,0,102,1,204,0,0,0,0,0,0,1,0,0,0
13900,3,46300,0,102,1,204,1,0,0,0,0,0,0,0,0,0
13800,3,33250,0,102,1,25,1,0,0,0,0,0,0,0,0,0
13990,3,34839,0,102,1,272,0,0,0,0,1,0,0,0,1,0
14000,5,58000,1,102,0,164,0,0,0,0,1,0,0,1,0,0
13900,3,38985,0,102,1,151,0,0,0,0,0,0,0,1,0,0
13990,2,20000,0,102,0,430,0,0,0,0,0,0,1,0,0,1
13600,4,20700,0,102,1,14,0,0,0,0,0,0,0,0,0,0
13890,3,23387,1,102,1,196,0,0,0,0,0,0,0,1,0,0
13500,4,44418,1,102,1,276,0,0,0,0,1,0,0,1,0,0
13500,4,57000,0,102,1,311,0,0,0,0,0,0,1,1,0,0
13500,4,38000,1,102,1,70,0,0,0,0,0,0,1,1,0,0
13900,3,52000,0,102,1,132,0,0,0,0,0,0,1,0,0,0
13500,3,21547,0,102,1,276,0,0,0,0,0,0,1,1,0,0
13900,1,21000,0,102,1,146,0,0,0,0,1,0,0,0,1,0
13500,4,29000,0,102,1,276,0,0,0,0,1,0,0,1,0,0
13999,3,36330,0,102,1,490,1,0,0,0,0,0,0,0,0,1
13490,3,53500,1,102,1,101,0,0,0,0,0,0,1,0,0,0
13950,1,2,0,102,1,214,0,0,0,0,0,0,0,1,0,0
13900,1,28722,0,102,1,286,0,0,0,0,0,0,1,1,0,0
13900,2,12765,0,102,1,223,0,0,0,0,0,0,0,1,0,0
13390,2,19323,0,102,1,276,0,0,0,0,0,0,0,1,0,0
13290,5,30875,0,102,1,222,0,0,0,0,1,0,0,1,0,0
13800,2,45000,0,102,0,89,0,0,0,0,0,0,1,0,0,0
13200,2,15562,0,102,0,326,0,0,0,0,0,0,0,0,1,0
13990,5,23242,1,102,1,468,0,0,0,0,0,0,0,0,0,1
13500,3,45513,0,102,1,198,0,0,0,0,1,0,0,1,0,0
13700,2,10583,0,102,1,386,0,0,0,0,0,0,0,0,1,0
13500,4,92000,0,102,0,239,0,0,0,0,0,0,0,1,0,0
13500,2,30000,0,102,0,55,0,0,0,0,0,0,1,0,0,0
13484,2,8,0,102,1,116,0,0,0,0,0,0,1,0,0,0
13500,2,20000,0,102,0,178,0,0,0,0,0,0,0,1,0,0
14000,3,20600,0,102,0,326,0,0,0,0,0,0,0,0,1,0
13900,5,16975,0,102,1,304,0,0,0,0,1,0,0,0,0,1
13500,4,51000,1,102,0,25,0,0,0,0,0,0,0,0,0,0
